grid_id,n,metrics,value
8549,3,mpd,235.29518199999998
36166,325,mpd,230.15673202667662
7824,6,mpd,97.59042586666666
24530,50,mpd,220.19022795314285
10615,37,mpd,207.47200385885887
10861,12,mpd,75.36654251515151
44184,258,mpd,232.41846408094528
8180,1,mpd,0
57391,47,mpd,217.73276361159853
28341,40,mpd,237.8977335323713
37387,114,mpd,229.97754595710566
42909,1193,mpd,231.81964815403927
32639,40,mpd,234.87199241185846
27005,38,mpd,234.07558262890242
27879,37,mpd,235.11844433968528
16121,14,mpd,190.03724830769232
16793,11,mpd,184.98236192727273
1445,1,mpd,0
56525,44,mpd,214.51684702748415
39649,739,mpd,233.89885749920268
17988,29,mpd,219.96715618226602
23622,36,mpd,229.63224063968255
26628,45,mpd,235.77661443636364
31323,47,mpd,236.40391859971731
33035,47,mpd,236.37152589916744
16500,26,mpd,198.76482186769232
11185,2,mpd,14.684864000000001
48088,919,mpd,234.16479878075899
45721,388,mpd,230.64565777535012
28631,253,mpd,232.9449917811384
10069,3,mpd,61.48217333333332
15440,29,mpd,192.73614125123152
12591,18,mpd,136.69356055555556
8346,2,mpd,92.09827599999998
30161,575,mpd,237.28026173844825
24957,40,mpd,225.2527841779487
7280,2,mpd,231.57112999999998
61919,43,mpd,231.52058603100775
35226,59,mpd,232.08475164077126
23655,26,mpd,221.20258204615385
43343,1202,mpd,231.98551427385115
8195,3,mpd,154.48562866666663
41396,1489,mpd,234.79807891164089
12155,15,mpd,102.46234270476191
12005,2,mpd,231.57112999999998
55241,94,mpd,219.76764652653054
16125,12,mpd,156.18491316666666
29458,83,mpd,227.61570087048077
13915,7,mpd,135.8413622857143
7039,1,mpd,0
17943,187,mpd,223.58989363009576
29291,610,mpd,236.72227411621245
33163,261,mpd,232.96941946235404
17799,32,mpd,198.60953814717743
28791,34,mpd,234.2306545064271
19247,117,mpd,220.6283909461714
10305,10,mpd,102.28062842222222
27557,533,mpd,235.14656097689254
6382,3,mpd,154.48562866666663
24980,111,mpd,223.8651732052416
16278,8,mpd,219.98602617857142
48530,828,mpd,233.91169245128117
32687,46,mpd,237.4402106484483
14755,26,mpd,161.56432005846153
11082,5,mpd,222.00126939999998
19985,121,mpd,216.13692967134986
31420,255,mpd,233.47055306701276
28375,45,mpd,235.80765668256646
13094,9,mpd,185.83113083333336
16309,21,mpd,165.06873414285715
38239,140,mpd,230.7618831675776
15410,24,mpd,217.82583501086955
12824,14,mpd,215.1907696043956
32311,712,mpd,237.6475567642668
9319,26,mpd,205.66790593538462
32194,57,mpd,232.96887340937243
25133,143,mpd,226.68623449800853
59578,153,mpd,223.6144200538617
9843,3,mpd,228.47942533333332
8701,7,mpd,68.85471657142857
9665,3,mpd,195.67840733333335
21401,135,mpd,226.54296840628314
10724,1,mpd,0
2294,1,mpd,0
51559,597,mpd,233.41697694996893
59551,29,mpd,220.0599832413793
16190,51,mpd,206.06704088784315
14571,19,mpd,187.12655244444446
16240,70,mpd,219.04080871759834
28599,167,mpd,229.10579695303312
31863,242,mpd,234.28888164493142
47667,897,mpd,233.77391006561814
8097,5,mpd,163.2877872
18648,102,mpd,214.30579371302662
46900,154,mpd,224.87595484122465
12033,12,mpd,115.32101216666668
8890,13,mpd,202.51667974358975
9889,3,mpd,0.29307333333333335
47042,294,mpd,231.9837804774946
31011,646,mpd,236.1849420859111
21709,162,mpd,221.99441285100838
20554,95,mpd,221.20897858416592
33359,632,mpd,231.36327207476452
45308,290,mpd,233.51148647312957
7911,2,mpd,92.09827599999998
26002,148,mpd,229.37402660128262
11335,6,mpd,30.879806799999994
52000,837,mpd,232.45163137148813
12322,61,mpd,212.43731225027324
6377,1,mpd,0
52102,138,mpd,228.8346038153924
15053,12,mpd,142.7692851060606
21465,22,mpd,215.55185494372296
15801,76,mpd,219.60173229192984
35208,78,mpd,227.74388933357437
43885,381,mpd,228.1992294764941
48618,89,mpd,228.99490008252423
23193,39,mpd,225.18004588933874
47210,97,mpd,232.0999152125086
24090,35,mpd,224.08976366386554
3603,1,mpd,0
16762,20,mpd,161.39871644736843
19558,86,mpd,211.7464071997264
40111,197,mpd,233.75038184586677
35243,58,mpd,233.68118644657133
34349,61,mpd,228.94318276796284
9267,3,mpd,185.08017866666665
43025,280,mpd,228.88535261683128
3995,1,mpd,0
22391,51,mpd,215.60201023686275
5714,1,mpd,0
16097,14,mpd,142.97862921978023
21492,22,mpd,211.7106827965368
30108,78,mpd,228.99114743222964
20633,5,mpd,242.3220576
16916,22,mpd,190.5572440779221
48549,514,mpd,227.3621216139005
54251,206,mpd,226.14938783147616
58045,388,mpd,233.8339807109024
27117,92,mpd,228.7599768424749
20944,149,mpd,226.60856846283332
17390,29,mpd,197.5603924236453
17565,9,mpd,226.352101
9780,4,mpd,216.50655799999998
47327,118,mpd,228.88347308916468
24995,148,mpd,230.97349503683904
46054,531,mpd,227.44324348805011
38999,534,mpd,234.6962494875222
2741,1,mpd,0
8289,3,mpd,0.29307333333333335
40733,1423,mpd,233.7321538097031
71412,3,mpd,153.91095133333334
33059,52,mpd,229.56874192244587
15885,13,mpd,153.7233772051282
17208,12,mpd,170.5461986212121
33947,50,mpd,233.85267305318922
46345,114,mpd,230.90125505206933
56963,55,mpd,213.48636647676767
19944,99,mpd,215.59661797897343
44734,293,mpd,225.77613827602312
57824,47,mpd,214.79329298612396
13739,9,mpd,133.5730345
22726,73,mpd,224.22405000304414
8999,1,mpd,0
47760,125,mpd,230.16239341278072
16648,185,mpd,224.1651506666275
45614,337,mpd,226.95125620421882
6726,4,mpd,191.933328
15022,12,mpd,157.1639350151515
15807,65,mpd,219.19477549326925
33508,44,mpd,235.6898623056423
16239,69,mpd,220.558649599318
15843,22,mpd,211.71505424242423
12602,13,mpd,136.0592254102564
19986,130,mpd,216.3740982124031
12386,11,mpd,206.27306985454544
65626,59,mpd,210.07773824670718
51650,93,mpd,228.88668003441907
36488,155,mpd,230.08614471058254
43125,1077,mpd,235.02251823406132
26232,46,mpd,230.1580262183575
50239,55,mpd,230.9634710451615
52222,177,mpd,225.4684091971659
13093,7,mpd,205.17304657142859
8911,2,mpd,244.810184
21284,200,mpd,221.11218709152766
13492,4,mpd,148.22708266666666
39081,53,mpd,231.03118726789262
10741,11,mpd,58.105702945454546
23664,27,mpd,207.3086567008547
9362,4,mpd,201.49915599999997
5336,1,mpd,0
32500,357,mpd,232.93542406611766
50372,342,mpd,228.27685052612333
15406,33,mpd,219.15970715151516
24910,39,mpd,236.8132481317139
9127,6,mpd,134.75712133333332
55458,311,mpd,233.35413630231926
31801,53,mpd,233.27117984192046
14467,84,mpd,218.2183596956397
8338,2,mpd,92.09827599999998
51227,230,mpd,226.50487894079598
23214,37,mpd,219.10829057657656
6230,1,mpd,0
49075,326,mpd,228.26104106508788
27092,108,mpd,232.40164087600976
5529,2,mpd,0.31462599999999996
29582,45,mpd,235.91434702640484
40849,123,mpd,226.69771551447727
26861,70,mpd,233.13632870484764
17633,7,mpd,192.2750316190476
8811,2,mpd,92.09827599999998
28604,146,mpd,228.73507493303165
14138,13,mpd,201.48404807692307
7844,3,mpd,0.29307333333333335
22996,97,mpd,224.36617441194159
30575,560,mpd,235.71975986904295
6176,1,mpd,0
16686,56,mpd,215.2854122935065
51796,192,mpd,226.74822461702772
31736,53,mpd,236.0026142329463
10783,5,mpd,115.5360312
4438,1,mpd,0
42603,92,mpd,228.16708029348925
8903,6,mpd,210.83704666666665
53947,94,mpd,217.8315371936122
39451,815,mpd,232.81033454812558
19308,10,mpd,228.3692406
18065,7,mpd,192.2750316190476
9392,4,mpd,193.17218166666666
20000,157,mpd,214.13481837710273
9544,18,mpd,137.865307875817
52228,170,mpd,226.29107758287796
14340,14,mpd,166.20958714285715
30098,47,mpd,237.23548511947013
16057,37,mpd,163.37176413213214
610,1,mpd,0
55429,22,mpd,230.13504760635152
10295,1,mpd,0
25156,137,mpd,229.73763598106828
12365,17,mpd,222.54271086764706
35657,66,mpd,231.90048665146995
29472,196,mpd,230.27111131487834
41273,450,mpd,229.3064136120801
45306,278,mpd,232.79696928788013
21096,15,mpd,218.24557944761904
15056,12,mpd,137.4002551060606
17136,7,mpd,216.5529060952381
10641,5,mpd,200.7112632
17622,10,mpd,202.4834878006
18001,10,mpd,230.40381984444446
8061,2,mpd,244.810184
16213,185,mpd,223.321992123396
68820,13,mpd,235.7455602820513
2340,1,mpd,0
21108,62,mpd,212.27921316076151
8109,2,mpd,231.57112999999998
7096,1,mpd,0
6811,4,mpd,195.8214183333333
15895,17,mpd,154.24051620588236
4666,1,mpd,0
16977,22,mpd,177.36279192207792
38697,62,mpd,234.56617650310852
21495,21,mpd,214.6583318761905
10784,5,mpd,115.5360312
62786,37,mpd,228.8410691771772
42706,303,mpd,231.66605665552578
7812,6,mpd,97.59042586666666
12806,13,mpd,233.31573715384616
54798,41,mpd,224.27995193414634
15214,16,mpd,151.21563290833333
28834,98,mpd,233.3761765968444
6936,1,mpd,0
11740,17,mpd,112.00419305882353
31380,52,mpd,233.08227668651298
27937,37,mpd,236.91785924281564
46783,1519,mpd,234.72759188510082
1843,1,mpd,0
14824,9,mpd,184.10149433333333
10777,3,mpd,154.48562866666663
5075,1,mpd,0
64501,16,mpd,227.641630275
21292,218,mpd,220.3972989261151
57265,67,mpd,228.19343452402552
15798,86,mpd,220.7193718343639
46825,472,mpd,229.72528284831222
55665,38,mpd,226.33230177382643
18441,8,mpd,232.58862150000002
21008,64,mpd,220.00713652876985
44837,642,mpd,234.78059187035385
9034,4,mpd,7.4889686666666675
27069,48,mpd,235.46092446431774
18675,45,mpd,208.72257591717172
9058,4,mpd,115.93210166666665
48115,460,mpd,228.55112934642577
36632,600,mpd,235.60016724785262
52434,845,mpd,232.0370730574824
10789,3,mpd,179.73986133333332
12868,5,mpd,164.1342492
30878,46,mpd,234.45304886970436
4480,1,mpd,0
10960,4,mpd,154.47532316666667
9929,2,mpd,231.57112999999998
31851,268,mpd,232.1844621304274
18036,14,mpd,196.13966023076924
51997,728,mpd,232.5112658666985
7797,2,mpd,0.31462599999999996
54687,255,mpd,226.3300117740272
7380,5,mpd,92.79759619999999
49922,94,mpd,229.91036900970118
58030,128,mpd,227.69256515942266
17181,6,mpd,191.23797753333332
31881,675,mpd,237.7113560375936
29603,40,mpd,237.47960477852513
23597,58,mpd,223.4738222141561
45312,413,mpd,233.65207071523795
8720,4,mpd,115.93210166666665
51349,225,mpd,223.2407449895381
18817,107,mpd,216.99818705447703
21474,37,mpd,219.68615155255256
37393,94,mpd,230.48222523234423
7461,2,mpd,92.09827599999998
24954,42,mpd,228.46716700534262
7069,1,mpd,0
49372,57,mpd,232.86229975502457
29896,187,mpd,230.76124726874173
17832,37,mpd,196.07221897597597
22821,85,mpd,216.94679461176472
28002,348,mpd,234.6830723584098
26260,208,mpd,233.82689039875706
31438,406,mpd,235.98507751207018
7635,1,mpd,0
9005,7,mpd,136.8772300952381
15371,67,mpd,219.29044694527363
32940,473,mpd,232.0178628713707
50263,593,mpd,233.6381137705708
11134,7,mpd,130.16182980952382
13726,9,mpd,160.26371733333335
13259,17,mpd,204.03175795588237
49398,691,mpd,233.84692220815433
23162,65,mpd,223.34180305769232
39114,141,mpd,228.86365552489158
55656,69,mpd,196.3887015549872
8800,2,mpd,92.09827599999998
58683,72,mpd,204.55154733724567
18028,15,mpd,204.2124017142857
56953,68,mpd,211.76805440079016
23232,22,mpd,215.35562374458874
13772,4,mpd,115.910159
57611,408,mpd,231.79308253898182
28756,32,mpd,235.01312652056131
31361,51,mpd,236.25263866848627
35298,295,mpd,230.9878242979889
44656,809,mpd,232.35746291543228
17391,27,mpd,171.0506768888889
16976,28,mpd,170.9427512804233
18964,6,mpd,221.01067953333333
7948,1,mpd,0
27026,32,mpd,237.70140989757743
56109,56,mpd,224.9074806422792
30566,265,mpd,235.02429147851626
17505,220,mpd,226.37207248475306
15622,36,mpd,169.76986497301587
17147,6,mpd,220.207417
40427,76,mpd,230.3024024243737
17978,61,mpd,216.86593904590165
9983,12,mpd,92.07849448484848
8164,2,mpd,0.31462599999999996
8530,5,mpd,163.2877872
11488,23,mpd,207.29066763636365
21039,27,mpd,226.75879204558404
54667,76,mpd,226.42722567349122
15436,26,mpd,201.9135705015385
52643,113,mpd,216.56182532778507
22773,46,mpd,220.574718989372
20673,53,mpd,211.68679598838898
63499,261,mpd,232.00002504186796
19339,4,mpd,243.22758916666666
54826,211,mpd,227.7955635179527
43981,784,mpd,235.53572501772126
14962,51,mpd,211.25383842039216
30092,58,mpd,233.61864364378852
13312,14,mpd,127.75241048351648
65360,23,mpd,233.3806603952569
15403,40,mpd,214.6432090923077
44214,1366,mpd,232.51713863995016
52858,598,mpd,232.35052989008344
9765,9,mpd,208.06527933333334
12580,6,mpd,181.01716746666665
25576,116,mpd,228.17288345618365
23103,148,mpd,230.00749644010307
11272,7,mpd,140.82122723809525
34664,856,mpd,233.3138379349645
24704,124,mpd,227.63751183325468
53508,89,mpd,205.57869303068844
13729,11,mpd,179.60299323636363
26233,47,mpd,230.35278697132284
17206,20,mpd,172.32172870526315
53952,104,mpd,215.66178785162603
59751,69,mpd,227.62473431963514
22714,90,mpd,228.47171195163168
4064,1,mpd,0
30489,45,mpd,234.1014186487693
11503,10,mpd,219.0997162222222
31758,54,mpd,236.57170608898616
24489,42,mpd,230.22501832288037
49940,321,mpd,228.9546087575723
41169,1300,mpd,232.4355655653741
18412,54,mpd,220.3975468071279
25779,48,mpd,233.57865710780143
33509,43,mpd,236.15120918301264
22820,109,mpd,222.3481564464832
12183,8,mpd,122.11096150000002
11625,1,mpd,0
13644,51,mpd,213.75873737568628
10181,27,mpd,205.10022943019945
20680,57,mpd,214.46754013784462
60193,121,mpd,228.11001072059062
19565,105,mpd,215.7031948919414
31338,45,mpd,234.42016701038546
3999,1,mpd,0
11565,7,mpd,130.16719885714286
37390,95,mpd,230.39854566575204
23011,213,mpd,227.60528083895102
55679,57,mpd,226.68138240350876
57271,110,mpd,226.20964192966667
10437,11,mpd,91.86939552727273
25348,51,mpd,234.7604581047843
50694,616,mpd,233.5255802211934
18957,15,mpd,220.8053483238095
33948,50,mpd,233.62195244584228
7279,1,mpd,0
11196,8,mpd,119.86507057142857
9151,4,mpd,115.93210166666665
19382,37,mpd,206.80240383783786
6973,2,mpd,0.24996800000000002
13665,26,mpd,211.44049394461538
12171,16,mpd,117.0772516
18254,58,mpd,204.23911896612222
26246,57,mpd,232.39178200476192
5504,1,mpd,0
16553,16,mpd,149.55949979166667
30921,41,mpd,235.85374184665366
31871,429,mpd,235.8986273427298
15060,8,mpd,155.7285180357143
7760,1,mpd,0
16761,21,mpd,178.52049501904762
15936,3,mpd,193.71431
18390,90,mpd,219.17914540714108
50057,311,mpd,226.7129220975909
11970,10,mpd,217.95023542222222
13044,11,mpd,122.50540185454545
30140,278,mpd,235.3718440590911
9477,4,mpd,141.19711066666665
12938,3,mpd,154.48562866666663
22782,34,mpd,213.66559496791444
15664,13,mpd,150.74906853846156
31465,455,mpd,237.27630310831935
21400,141,mpd,226.61986124507274
12437,4,mpd,120.72218099999999
36109,74,mpd,230.39839901423645
21922,28,mpd,214.4981480925926
30597,357,mpd,238.26537078146524
13286,13,mpd,149.79519138461538
24909,38,mpd,236.96636072204836
26012,94,mpd,230.48728596413568
12458,10,mpd,102.28062842222222
25778,44,mpd,234.01073582727273
10198,10,mpd,197.97509293333331
5789,1,mpd,0
25703,49,mpd,235.73145998129252
26202,46,mpd,234.65277841603864
27465,37,mpd,232.40617672707268
46821,394,mpd,228.9206747519219
24109,86,mpd,212.86372994500687
56977,68,mpd,226.55167131832044
26228,70,mpd,229.120838468323
52525,235,mpd,224.72882698657466
25360,104,mpd,227.45143197440422
13891,18,mpd,137.9078202875817
8635,2,mpd,231.57112999999998
25700,59,mpd,236.81978432378727
18482,3,mpd,159.27570799999998
6400,1,mpd,0
25136,110,mpd,230.0781548947001
36164,345,mpd,230.3982010345226
40429,88,mpd,231.0096240894826
7440,2,mpd,92.09827599999998
35536,847,mpd,234.4268908061092
34028,275,mpd,232.51519993879523
20010,78,mpd,210.73131405661005
45616,366,mpd,227.2704217525816
9346,3,mpd,197.028968
16984,17,mpd,152.860029
17654,15,mpd,205.4248546095238
23874,194,mpd,229.72439285128775
15492,8,mpd,155.7285180357143
44308,250,mpd,226.48872789745448
10044,3,mpd,61.503725999999986
27464,34,mpd,232.06747916436936
18913,1,mpd,0
22586,264,mpd,225.79123628335574
30510,49,mpd,234.37968787950476
15466,17,mpd,154.24051620588236
16673,73,mpd,217.98696910578386
41188,1206,mpd,233.5845646134657
32705,248,mpd,230.49350276625614
27542,70,mpd,230.83019367536232
7605,3,mpd,240.397166
26018,123,mpd,231.08178921072877
17177,8,mpd,193.3660167142857
3626,1,mpd,0
42686,1499,mpd,235.08180192148174
14528,46,mpd,209.98255902222223
10333,8,mpd,78.370994
54362,57,mpd,210.44680922681704
26890,205,mpd,232.57424009305237
31320,46,mpd,236.44754829772367
16054,36,mpd,175.4641910015873
42481,1043,mpd,232.34143240866922
1027,1,mpd,0
28307,39,mpd,237.57505683433632
34325,65,mpd,236.09939921211156
58704,65,mpd,224.6136815597077
26993,49,mpd,234.8271616395864
55242,86,mpd,220.53781008239943
62780,38,mpd,226.59773439402562
53807,102,mpd,226.82540276390185
5367,1,mpd,0
25579,98,mpd,231.05789830401474
9488,4,mpd,141.19711066666665
10821,4,mpd,141.19711066666665
12402,9,mpd,212.20267833333332
27894,30,mpd,232.78927673605887
51546,647,mpd,234.52245757726618
30473,45,mpd,233.62914480028445
20144,42,mpd,223.47731727293845
11739,17,mpd,111.61366044117648
29605,41,mpd,237.03008763933659
26576,39,mpd,236.3181444482073
12909,6,mpd,97.57513426666667
15380,80,mpd,213.33178409113924
14102,37,mpd,211.93988596996996
10252,5,mpd,213.8273826
18871,9,mpd,226.93558861111111
8779,2,mpd,92.09827599999998
28344,42,mpd,239.5100500617087
43880,271,mpd,224.9324677969215
10686,6,mpd,190.46191946666667
43351,1048,mpd,232.6804413546274
12588,16,mpd,133.1573569
17180,8,mpd,160.25550003571428
12228,6,mpd,205.57261000000003
9238,4,mpd,217.775604
28316,35,mpd,235.22755192641614
15689,15,mpd,196.83037994285715
28330,38,mpd,234.96355623646772
14954,58,mpd,208.3514662631579
12884,13,mpd,134.06247610256412
41718,184,mpd,222.84550520729397
39107,160,mpd,232.4509928049445
44441,307,mpd,232.18963384242153
12855,13,mpd,165.53923538461538
28778,42,mpd,236.42303354602927
47689,458,mpd,228.09779617939571
18241,39,mpd,205.25626234008098
38231,249,mpd,227.9860847852236
16940,27,mpd,206.60933186324786
27943,46,mpd,237.65628376013913
16949,35,mpd,209.3360965411765
17637,11,mpd,190.7034201090909
5097,2,mpd,0.31462599999999996
35730,403,mpd,234.10863325135026
11195,6,mpd,100.47309453333334
3606,1,mpd,0
16292,7,mpd,226.69059047619047
59758,104,mpd,229.36016490545518
35970,774,mpd,234.13680090242153
10697,6,mpd,134.7408276
19348,5,mpd,232.71029059999998
9457,3,mpd,0.29307333333333335
44302,331,mpd,226.79638549863594
56087,62,mpd,205.94187149074565
61923,46,mpd,228.94993124637682
9631,2,mpd,92.09827599999998
58889,87,mpd,226.2371795837637
28165,188,mpd,228.4514418673981
41296,143,mpd,227.65700711998295
7305,2,mpd,0.31462599999999996
13311,9,mpd,70.21564533333334
11510,8,mpd,226.68733942857142
23132,107,mpd,229.0131198040866
12608,17,mpd,128.27671860294117
22320,22,mpd,216.97309833766235
9613,3,mpd,61.503725999999986
28441,252,mpd,237.43530367924714
10346,3,mpd,154.48562866666663
39578,114,mpd,229.71429075956203
14596,12,mpd,162.5082526969697
16208,166,mpd,221.96289816892298
24922,51,mpd,231.40676916360783
48123,567,mpd,229.30343949949486
9786,3,mpd,197.028968
16485,26,mpd,191.02338355384614
18075,11,mpd,195.1713502181818
59148,215,mpd,219.6744863175427
57591,33,mpd,227.30617701136364
35674,56,mpd,234.47159929048118
24547,113,mpd,223.21519318268017
27528,73,mpd,229.38249771926576
12816,13,mpd,216.30602066666665
17974,70,mpd,217.78309470227742
6346,1,mpd,0
26014,96,mpd,230.76633643902852
15665,15,mpd,135.85908131428573
8461,12,mpd,194.41551203030303
12028,9,mpd,112.14975488888889
12360,19,mpd,218.32826577777777
41737,115,mpd,226.22838152301176
47668,858,mpd,233.75650494597713
24573,214,mpd,230.7622953269746
42260,1395,mpd,235.02302836226804
26872,121,mpd,230.36479091957577
62782,38,mpd,232.51754957894738
1467,1,mpd,0
15840,22,mpd,214.76118628571427
11263,13,mpd,163.51223523076922
7751,2,mpd,231.57112999999998
40016,68,mpd,232.73775841589202
19510,121,mpd,218.42792472286501
16681,64,mpd,213.07199556746033
18823,93,mpd,217.95512895736326
8085,2,mpd,231.57112999999998
8483,1,mpd,0
29683,152,mpd,228.7953431630101
19320,13,mpd,230.83445035897435
55867,234,mpd,230.9384080396737
18951,29,mpd,206.63458095073892
11208,4,mpd,115.93210166666665
7796,2,mpd,0.31462599999999996
54151,472,mpd,232.80843899349023
25567,120,mpd,230.59444328643386
6566,1,mpd,0
45511,769,mpd,232.38746513068008
8055,1,mpd,0
19991,110,mpd,210.80594897598
6805,3,mpd,242.16935933333335
16233,77,mpd,218.53295146397815
40752,1200,mpd,233.56192968001773
980,1,mpd,0
16715,5,mpd,235.1778208
62770,61,mpd,238.82317861748635
57178,415,mpd,231.53840852059238
18408,68,mpd,220.78646504389815
13023,18,mpd,136.69356055555556
45604,204,mpd,225.8357396331169
52438,865,mpd,231.89567431871163
47685,418,mpd,227.59876084983125
34808,53,mpd,234.29608806180437
2754,1,mpd,0
36401,775,mpd,232.6079888532758
18012,6,mpd,220.207417
46919,460,mpd,228.8582226998553
56981,94,mpd,221.83714465682908
23445,210,mpd,229.93156261853972
44326,307,mpd,227.23466113447063
60179,58,mpd,237.34472922678765
45097,290,mpd,231.39034081969842
51230,269,mpd,226.1369518112211
26616,43,mpd,234.23247349501662
8632,3,mpd,154.48562866666663
6366,1,mpd,0
6172,1,mpd,0
69253,11,mpd,231.5960292
28171,134,mpd,229.0732624848163
51665,382,mpd,226.91008337091927
24032,53,mpd,223.9760969666183
19811,39,mpd,211.82777411066127
52518,197,mpd,226.10845389543923
34772,69,mpd,233.70601042686343
37831,60,mpd,236.09638683354
28720,38,mpd,239.7671811040091
36536,61,mpd,234.79080081167868
23685,100,mpd,220.66741273636364
6394,2,mpd,231.57112999999998
56404,76,mpd,229.04681672426491
20652,4,mpd,222.8715018333333
44753,340,mpd,227.32953828054335
12419,9,mpd,190.44529772222222
1462,1,mpd,0
8547,3,mpd,235.29518199999998
18503,10,mpd,178.08896368888887
35247,62,mpd,230.52557755959558
35223,60,mpd,230.44704319342702
4476,1,mpd,0
16049,12,mpd,180.3648482878788
61270,114,mpd,190.26258233152288
25393,63,mpd,226.8046840966718
7073,1,mpd,0
23616,32,mpd,225.6156148467742
14575,23,mpd,207.82542422924902
20240,29,mpd,201.97654544827586
39998,86,mpd,229.54066768423175
25140,119,mpd,226.24946703286628
21494,20,mpd,216.25293460526316
41283,152,mpd,223.6963365681492
50345,79,mpd,230.5417929610202
28199,206,mpd,233.7998589597083
7433,2,mpd,0.314626
7098,2,mpd,92.09827599999998
20419,149,mpd,215.4763104899329
44295,577,mpd,229.81677788045744
19963,50,mpd,214.04092464163267
38242,130,mpd,232.52931444419178
22700,125,mpd,226.6922648197121
22785,26,mpd,219.2760516276923
17219,23,mpd,204.9265457470356
11748,8,mpd,107.4780625
25568,124,mpd,231.35614392973545
25142,112,mpd,226.2229527015872
16107,22,mpd,174.73767142424242
27126,431,mpd,234.33841818529766
4940,1,mpd,0
25318,49,mpd,228.94729932482994
39887,1037,mpd,233.0333154204401
21091,8,mpd,190.99235553571427
6657,1,mpd,0
24080,34,mpd,229.9305176969697
58904,193,mpd,232.79389019984058
9438,7,mpd,136.8772300952381
24523,39,mpd,227.20672058785425
12441,4,mpd,120.72218099999999
13331,14,mpd,122.26257963736263
18889,10,mpd,224.76904146666666
3565,1,mpd,0
31466,10,mpd,236.30993846666664
19989,106,mpd,211.3606569672956
13263,14,mpd,203.7419253076923
14396,5,mpd,226.473283
9329,12,mpd,210.20147754545454
30135,271,mpd,235.6709306315783
42997,901,mpd,230.86764368890996
14076,58,mpd,215.5368528294011
59328,137,mpd,229.1008676065403
52073,96,mpd,227.9907587403123
45750,396,mpd,227.00032982670612
16316,14,mpd,161.91960274725275
9161,5,mpd,92.79759619999999
29618,38,mpd,236.55521959066402
1037,1,mpd,0
34382,56,mpd,232.83109551245195
18360,184,mpd,224.10179029722025
11032,38,mpd,210.08115874679945
8248,6,mpd,97.59042586666666
13087,7,mpd,205.17304657142859
43328,1342,mpd,234.41448775439014
38571,832,mpd,233.94254205568905
11601,11,mpd,123.89171330909092
20011,77,mpd,212.06073714764185
45958,382,mpd,229.79362812415633
30158,659,mpd,237.47878536526594
46907,216,mpd,227.26318289541499
9814,3,mpd,240.397166
18215,98,mpd,212.14124750140965
31389,64,mpd,231.53449803283812
32282,267,mpd,232.43502892689907
17069,198,mpd,225.42929002493975
40306,839,mpd,232.96051756629535
24043,43,mpd,230.63458012624585
28765,36,mpd,231.89405367178415
6385,3,mpd,154.48562866666663
6381,3,mpd,154.48562866666663
28811,63,mpd,230.89808572237501
32067,449,mpd,233.2438322811104
11081,6,mpd,210.64380719999997
11525,12,mpd,175.04702918181817
30560,217,mpd,234.67557077586162
51558,521,mpd,233.9410766663553
57692,18,mpd,234.08183228140132
58265,53,mpd,220.81878889985487
19343,3,mpd,246.58237733333334
56307,253,mpd,230.14549759771722
29024,22,mpd,229.5402200868528
42151,260,mpd,225.3144439713454
20664,13,mpd,211.3129831282051
14328,29,mpd,152.4151762463054
49397,688,mpd,233.94905528446262
30562,221,mpd,234.4246095319324
25826,95,mpd,229.5165971956103
26454,210,mpd,229.3168125842505
42673,730,mpd,235.0663295116239
10435,12,mpd,111.4279579090909
54591,844,mpd,232.0785794337715
55030,154,mpd,228.59918845050913
45316,338,mpd,228.21634607728953
63217,17,mpd,231.44498729411765
6828,2,mpd,231.57112999999998
52868,1077,mpd,232.3861675651919
9070,1,mpd,0
54572,196,mpd,231.7397297080325
61483,65,mpd,226.57169978182307
19338,4,mpd,243.22758916666666
19664,187,mpd,227.55212155876
42482,1020,mpd,232.95783422428048
22774,48,mpd,221.47965253014186
7822,6,mpd,97.59042586666666
571,1,mpd,0
41712,205,mpd,224.65036569857884
53931,58,mpd,213.38245542770719
52852,456,mpd,232.36808127594006
17363,37,mpd,195.9846013693694
43465,97,mpd,225.24674907600584
9395,4,mpd,119.31141099999999
30477,43,mpd,234.98223586297763
46815,748,mpd,231.8020589669236
10661,8,mpd,202.1267367142857
56091,43,mpd,218.67297069324474
17060,124,mpd,221.5816962991083
13639,98,mpd,216.49214679276247
32716,240,mpd,231.9191235765267
10737,10,mpd,102.28062842222222
25006,236,mpd,230.50075511964604
6846,1,mpd,0
8376,2,mpd,92.09827599999998
47216,1551,mpd,235.0284197567741
9163,3,mpd,61.503725999999986
64792,159,mpd,231.29646527028103
43897,112,mpd,227.64756095656713
18709,68,mpd,207.6854628072871
17630,11,mpd,169.44932007272726
11271,8,mpd,160.6828855
19389,16,mpd,215.79589793333332
11707,4,mpd,39.13451766666667
51797,236,mpd,227.76224542818753
30452,47,mpd,233.103383237879
35661,65,mpd,232.4225335218254
50678,787,mpd,235.79660212956384
53841,352,mpd,232.80398410977187
20417,144,mpd,215.7498912550505
4440,1,mpd,0
55443,326,mpd,229.92289185727438
7655,1,mpd,0
51239,224,mpd,227.768809853769
15405,33,mpd,215.43190465151517
27500,41,mpd,235.31508781430244
13886,13,mpd,166.96939715384616
41708,426,mpd,228.66420535673433
44305,267,mpd,226.11722354991176
