grid_id,n,fd,fdr,mpd,pd,raoq
10726,2,NA,NA,0.46539394157917635,0.46539394157917635,0.6575315686230931
10727,2,NA,NA,0.4876505747032606,0.4876505747032606,0.5964146812872577
10728,2,NA,NA,1.0140175375247122,1.0140175375247122,0.8386200226046773
10729,3,NA,NA,0.7115074710861682,0.7115074710861682,0.5390183728281421
10730,4,NA,NA,0.663848440163228,0.6619498168422059,0.4798143215745302
10731,4,NA,NA,0.6179956207069371,0.6163454400146211,0.4519004459038144
10732,4,NA,NA,0.7576037827321146,0.7546522316496473,0.525839801072563
10733,4,NA,NA,0.5409565921407674,0.5357011941280992,0.43371478502057675
10734,5,NA,NA,0.4674614839708996,0.48371780777574636,0.36527879338777913
10735,6,NA,NA,0.30323220776673854,0.26185487869713386,0.2304669635503489
10736,6,NA,NA,0.3020761813649647,0.2400904028085806,0.27004892683217346
10737,6,NA,NA,0.4353499958784575,0.3780577607681551,0.3507879299202539
10738,6,NA,NA,0.3911656410818985,0.34156568858740577,0.30022626734534247
10739,7,NA,NA,0.41262194430025406,0.36241164593271247,0.3344904108228644
10740,6,NA,NA,0.7545536234986197,0.7443648506073579,0.4900842789493407
10741,6,NA,NA,0.610536747476305,0.6043297923596391,0.40786425579033725
10742,6,NA,NA,0.7293238220128414,0.7249691076072113,0.45554053417256385
10743,6,NA,NA,0.7203125991549745,0.7042608456279359,0.4817296620696716
10744,6,NA,NA,0.6288758058209845,0.6218559985369515,0.3989723869543412
10745,7,NA,NA,0.5332709515594897,0.5305655160552952,0.3938999738397622
10746,7,NA,NA,0.42378928652182585,0.3608275801235575,0.3108809279844885
10747,6,NA,NA,0.41860602257798823,0.3516922491219344,0.29853247064174804
10748,6,NA,NA,0.45189051191840895,0.3804148191464075,0.35099507751987846
10749,5,NA,NA,0.5444266525761702,0.4888031104386303,0.3876166661260565
10750,4,NA,NA,0.9424903244885237,0.9432616614380641,0.5563256370218383
10751,4,NA,NA,0.510848667142831,0.5102063415199267,0.3502889150808977
10752,3,NA,NA,0.8104651500521103,0.8104651500521102,0.6068367630969684
10753,2,NA,NA,0.7004986881726994,0.7004986881726994,0.5697453793024232
10754,2,NA,NA,0.7941954642242416,0.7941954642242416,0.6350666791569674
10755,2,NA,NA,0.3991593802275914,0.3991593802275914,0.1657754299083508
10756,2,NA,NA,0.3570370994313609,0.3570370994313609,0.1560790944005081
10757,2,NA,NA,0.39439461973833856,0.39439461973833856,0.4250997964463664
10760,3,NA,NA,0.4058714079024294,0.4058714079024294,0.3420992643549723
10761,4,NA,NA,0.4044624327273793,0.37044588898514186,0.32058972253212337
10762,4,NA,NA,0.45473555278877437,0.4310253908016333,0.36597075514051164
10763,5,NA,NA,0.40600708760633647,0.3605638261990676,0.31327451654447624
10764,6,NA,NA,0.42657263534142353,0.3615724715765264,0.33464882384756767
10765,5,NA,NA,0.4363237729318294,0.38833621691039194,0.32130271323839354
10766,4,NA,NA,0.377253499104303,0.35602893216547327,0.3248136580692009
10767,4,NA,NA,0.3354782142346607,0.31284170229147396,0.26607393463846973
10768,4,NA,NA,0.3348649426399504,0.3115647000395469,0.24431479509330709
10769,3,NA,NA,0.2167323173871823,0.2167323173871823,0.18609991635660528
10770,3,NA,NA,0.3841305992825588,0.3841305992825589,0.262260983355244
10771,4,NA,NA,0.4530764359626713,0.4358332421401183,0.3555019184676264
10772,2,NA,NA,0.7352057700262429,0.7352057700262429,0.6317876162304534
10773,2,NA,NA,0.6343930889711795,0.6343930889711795,0.5320344720569369
10774,2,NA,NA,0.770025720542916,0.770025720542916,0.5928871716717682
10775,2,NA,NA,0.8564754887736973,0.8564754887736973,0.6882252476785774
10776,2,NA,NA,0.9540234574392993,0.9540234574392993,0.7292051269393258
10777,2,NA,NA,0.6756577963623556,0.6756577963623556,0.5183948823385337
10778,2,NA,NA,0.8554496495531851,0.8554496495531851,0.706739029415256
10779,2,NA,NA,0.8345437025261321,0.8345437025261321,0.6936750742767933
10780,3,NA,NA,0.5896466236792995,0.5896466236792995,0.4784815598594395
10781,3,NA,NA,0.6176475333729309,0.6176475333729308,0.4252352105101995
10782,2,NA,NA,0.7631710258802613,0.7631710258802613,0.5455365544905565
10783,4,NA,NA,0.36443045902569954,0.334201961185022,0.2883629953328007
10784,3,NA,NA,0.5986877862052883,0.5986877862052884,0.452938507734447
10785,3,NA,NA,0.652072769133269,0.6520727691332691,0.4938172884903122
10786,3,NA,NA,0.633735924613064,0.6337359246130642,0.4782687212129917
10787,3,NA,NA,0.5263323434638845,0.5263323434638844,0.3898724707279996
10788,2,NA,NA,0.5519084254235895,0.5519084254235895,0.45068623936264846
10789,2,NA,NA,0.616921350054827,0.616921350054827,0.48829257155112754
10790,2,NA,NA,0.40299930842341425,0.40299930842341425,0.06998898991581969
10819,2,NA,NA,0.6412435482292261,0.6412435482292261,0.3913630059924249
10820,2,NA,NA,0.8992071024696147,0.8992071024696147,0.5753601034457538
10821,2,NA,NA,0.8116663962549193,0.8116663962549193,0.5383097807878597
10822,3,NA,NA,0.37473680377360735,0.37473680377360735,0.3601558470890188
10823,4,NA,NA,0.4066475027506431,0.4177035811678233,0.2201872436036809
10824,4,NA,NA,0.4566223038341603,0.47468141093502,0.22219017349886477
10825,6,NA,NA,0.41756780949852224,0.38845641881054427,0.3419021544708862
10826,6,NA,NA,0.37952852091021755,0.3545495189905447,0.3425385951779593
10827,6,NA,NA,0.40095988461930715,0.390067712992731,0.32235833003756187
10828,7,NA,NA,0.302796226742319,0.2608561516338168,0.28851866201461634
10829,8,NA,NA,0.28628887997531816,0.25280655897619286,0.250488359577902
10830,8,NA,NA,0.2871828087141991,0.2411535100934088,0.2592706498670043
10831,8,NA,NA,0.24773506204141957,0.1866609794185209,0.2072894455711082
10832,8,NA,NA,0.2744553454426904,0.21337117239473968,0.24816433212251035
10833,8,NA,NA,0.21313890090745527,0.1649010745580757,0.2221752600167672
10834,9,1.9936929674205877,0.22882555981010838,0.26813069472547335,0.23733867377811987,0.2203004884281748
10835,10,1.2191192779218434,0.19577365460048946,0.24636570394660842,0.2211464746756432,0.21908938355790364
10836,12,1.325783481956513,0.16236352669931386,0.2346537723683323,0.180142370586846,0.1762580484524281
10837,13,1.5527783332345297,0.19303198387409717,0.24270762951230251,0.22738783777383798,0.22091436699870637
10838,10,1.1331238793962006,0.18311611532049368,0.2871640802997138,0.22349679330213082,0.21073241756517416
10839,9,1.971537594386316,0.26631467103223455,0.2944626472904147,0.22337822183823963,0.24776332041642737
10840,10,1.5133976342076363,0.19467104440970334,0.2689738432870908,0.20198535640372434,0.22942989666971922
10841,9,2.063272509333998,0.3314085302789994,0.32661145200819375,0.2563555080432886,0.27828755186773624
10842,8,NA,NA,0.33439803035274535,0.25026636368703337,0.3024689808977364
10843,8,NA,NA,0.38731804705179884,0.3321472368554413,0.2658509149399216
10844,8,NA,NA,0.37574405237087594,0.33787979461195516,0.2608163803118093
10845,8,NA,NA,0.43249111451493877,0.3616641206824076,0.28324047052250484
10846,7,NA,NA,0.44262162730423243,0.386332637071503,0.3189259744525082
10847,6,NA,NA,0.3550829035846229,0.2997391064468612,0.3117257125953055
10848,6,NA,NA,0.3390834726166245,0.3063207760772509,0.3290551496492144
10849,7,NA,NA,0.4690379856226938,0.42169680645876967,0.3017363512416084
10850,8,NA,NA,0.364969673963566,0.3543730123623651,0.26717155365804945
10851,9,2.331263476363388,0.328705763867882,0.32109766010552476,0.2938098369886765,0.2166409308356694
10852,9,2.218570038849865,0.3427497843257685,0.36834334686017034,0.3391968720566766,0.23151121898306776
10853,10,2.4874865914965474,0.22996643016760734,0.2379257277468276,0.16233175430499996,0.20292672948701015
10854,9,1.4627747953484853,0.2580957251338096,0.2288507613800901,0.17357346024929232,0.22823379628467277
10855,7,NA,NA,0.3077118572770943,0.24311219968739134,0.26177571039556524
10856,6,NA,NA,0.3034566766948832,0.25240736010134496,0.27947857311542246
10857,6,NA,NA,0.4319081813396957,0.3792656262504903,0.3715564892730004
10858,7,NA,NA,0.5166051113777301,0.4580500635230688,0.38532879216351545
10859,7,NA,NA,0.3829757856204218,0.3145499454318965,0.3195139697218547
10860,8,NA,NA,0.314518710708271,0.23136171766352598,0.27166959584381956
10861,8,NA,NA,0.41819781813008894,0.34592166818338616,0.34533691544696804
10862,8,NA,NA,0.38474783567153975,0.31430801441948664,0.28945021654599673
10863,8,NA,NA,0.40843429144810073,0.3498460961420955,0.3194941640461977
10864,8,NA,NA,0.4040801924552625,0.3487992753607278,0.2841693215282687
10865,8,NA,NA,0.37017975407877796,0.3368954916747933,0.31149695188105603
10866,8,NA,NA,0.3379241949039986,0.2951280930060711,0.2709616793747952
10867,8,NA,NA,0.2692970323951104,0.21176865120106975,0.23170304347629733
10868,8,NA,NA,0.4864546066177789,0.5071415023399872,0.3169404083958386
10869,7,NA,NA,0.5329343504359815,0.5423915386745475,0.37184304066342083
10870,7,NA,NA,0.40219154828563963,0.44037341823142495,0.2907753185147597
10871,6,NA,NA,0.4124460140281931,0.4420120669648833,0.35177078122880834
10872,6,NA,NA,0.3641234980574906,0.31060883207584866,0.2883891521050786
10873,6,NA,NA,0.3845870032259694,0.3355277701911833,0.2940879775350722
10874,6,NA,NA,0.4209796587344275,0.36991141428117735,0.34312604782663414
10875,6,NA,NA,0.44567687678545503,0.3953032569097968,0.3102114556285035
10876,6,NA,NA,0.483257015929745,0.44638490564449396,0.37054738839492174
10877,8,NA,NA,0.36697474540885655,0.34190031540681487,0.2991438206429462
10878,8,NA,NA,0.45460291730783203,0.42049666847883044,0.3165110848451859
10879,10,2.135586625421137,0.25017431249092853,0.33415858776003704,0.2936214243899807,0.2183874445649089
10880,7,NA,NA,0.4375506894144446,0.40009878993273684,0.3446493758358183
10881,6,NA,NA,0.36109957811752924,0.3204684361693362,0.33535382789874096
10882,6,NA,NA,0.4850369459230584,0.5312265023579654,0.40290543919356986
10883,5,NA,NA,0.5468436261538341,0.5398347328414855,0.44034252882526576
10884,5,NA,NA,0.5995457234322867,0.6104349016791049,0.449886941003269
10885,6,NA,NA,0.4102326861057252,0.36303443436088745,0.3350382699161495
10886,4,NA,NA,0.5485934059439747,0.5536984874225571,0.5186393414115347
10887,3,NA,NA,0.6375132443029754,0.6375132443029752,0.4716180711936166
10888,3,NA,NA,0.6761399517724554,0.6761399517724552,0.4839186331713651
10889,3,NA,NA,0.6419456879535795,0.6419456879535794,0.4768424497805237
10890,2,NA,NA,0.7358992039738994,0.7358992039738994,0.49647090567194296
10891,2,NA,NA,0.8356590791837426,0.8356590791837426,0.5175656996886618
10892,2,NA,NA,0.7889982416871657,0.7889982416871657,0.5353765556403983
10893,2,NA,NA,0.7191124562656418,0.7191124562656418,0.516599465237189
10894,2,NA,NA,0.506039144800467,0.506039144800467,0.20220405985607368
10895,2,NA,NA,0.857876525948814,0.857876525948814,0.5025307440959091
10896,3,NA,NA,0.9128881231550264,0.9128881231550265,0.6207877772860763
10897,4,NA,NA,0.7137810582473112,0.7109056034807293,0.4570524331184487
10898,4,NA,NA,0.6822320668510254,0.6794026934484801,0.49967897477355966
10899,4,NA,NA,0.9253871652201019,0.9230587196003736,0.4843565724740363
10900,4,NA,NA,0.8564502676589733,0.8535837039548126,0.46300008579853125
10901,4,NA,NA,0.8197534315566475,0.8171375847625837,0.5173476143666079
10902,4,NA,NA,0.5550176284746919,0.552496255186983,0.3910444811490569
10903,3,NA,NA,0.7629473453283602,0.7629473453283601,0.4435289510854296
10904,3,NA,NA,0.9698734900383533,0.9698734900383533,0.49993382691220806
10923,2,NA,NA,0.6587389593046731,0.6587389593046731,0.30294586018239694
10924,2,NA,NA,0.7220500594179933,0.7220500594179933,0.31852244219670744
10925,2,NA,NA,0.6587389593046731,0.6587389593046731,0.30820428924417864
10926,2,NA,NA,0.8904156688053705,0.8904156688053705,0.532910706896861
10927,2,NA,NA,0.6551053164779611,0.6551053164779611,0.25653730885499
10928,2,NA,NA,0.45630748535461124,0.45630748535461124,0.3100978551684573
10929,2,NA,NA,0.7594056049817804,0.7594056049817804,0.41234882577697013
10936,2,NA,NA,0.37404095945767313,0.37404095945767313,0.2153784497284151
10937,2,NA,NA,0.4980863476043299,0.4980863476043299,0.24871077762431285
10958,2,NA,NA,0.786055366977504,0.786055366977504,0.44873316654483636
10959,2,NA,NA,0.6850321169021348,0.6850321169021348,0.24868576884886281
10960,2,NA,NA,0.9338419609351889,0.9338419609351889,0.6477512567448802
10961,2,NA,NA,0.7386265939465628,0.7386265939465628,0.5455184613625466
10962,2,NA,NA,0.7438089457886518,0.7438089457886518,0.6082504387343405
10963,2,NA,NA,0.7672405679065863,0.7672405679065863,0.5962357041095631
10964,2,NA,NA,0.6928956579895977,0.6928956579895977,0.5184085165744639
10965,2,NA,NA,0.6256857064387612,0.6256857064387612,0.4235236049110759
11025,30,0.5018990643918605,0.06585285314564258,0.03896449822120862,0.06735934919671024,0.13232470065698124
11026,32,0.4762040799486787,0.05877112387467526,0.043003865919737386,0.07135870273816335,0.11915147194243086
11027,32,0.40974742059746094,0.053733974133535034,0.03669870778032415,0.07181257791934384,0.09351539036135834
11028,35,0.4037673344744609,0.0484653154379271,0.04027838286767103,0.06562200645907072,0.09880703457221474
11029,36,0.3417611420022343,0.04426295523614139,0.04137011433411234,0.07050332143288214,0.07637429536155693
11030,34,0.3080812193393026,0.03780991189482175,0.04251179656717395,0.06463845868650944,0.08680431045415346
11031,28,0.4498807823250154,0.05646075659931287,0.08704138718969183,0.0672548294320465,0.1376404028286418
11032,26,0.36161079374486527,0.05073016321808909,0.06655740208096998,0.06523547975165908,0.1339010981111565
11033,22,0.41380286090192964,0.053206179160323455,0.05498299767012819,0.0601341777603134,0.13562076145017415
11034,22,0.38181203063953817,0.0505196564221007,0.08501305708210741,0.06971426896000915,0.1347500944781948
11035,22,0.4616331769804626,0.05767099055161187,0.07653626814845273,0.06401885231346745,0.14055784875404573
11036,24,0.3306244309539382,0.041869507021669326,0.06627038649461495,0.06274058965810327,0.10969745678471844
11037,31,0.36004881172421493,0.04670739963379342,0.060338721608346677,0.07010246175615972,0.0882015881124638
11043,26,0.44317872422951915,0.05465760491651627,0.07128443263008871,0.062376158644294175,0.12718918063805945
11044,26,0.31288773386427543,0.041906512761151794,0.06086685805492143,0.05901081623812864,0.07081638047354478
11045,26,0.3395496480777059,0.04250655656472003,0.07159154867762817,0.07473936786360241,0.07424926032684998
11046,28,0.36978409800921835,0.04713277592048074,0.07917067176540238,0.07048604456697685,0.06384959001954009
11047,29,0.4365884536744213,0.0575746896158743,0.06212381602556434,0.06326957797280143,0.12805113953147265
11048,26,0.39116541395200394,0.04874248535855062,0.07493545306723078,0.07244949710063715,0.08088124679005453
11049,24,0.34630408021584497,0.042989794812974005,0.06355775642391012,0.07245080038571039,0.0674751873380943
11050,24,0.326433648689383,0.040553850076603525,0.0597864965900267,0.05992690063113524,0.06386641344150454
11051,24,0.4002166792326915,0.04936913798734566,0.03747406632385151,0.07940459741605214,0.11706457614682986
11052,20,0.5506424681502795,0.06987008616910241,0.07637848725404994,0.07268648809256244,0.15907108098323053
11053,12,0.6593965150470732,0.0996928705074185,0.15612003798285878,0.13458606988815772,0.15462771261521152
11054,12,0.6777708922324748,0.09519352713694645,0.18689347993941224,0.1584067435410525,0.1754777074548372
11055,12,0.7030838106839403,0.0917007353823791,0.1686298694016362,0.12892727371720192,0.1847145163896254
11056,12,0.8278999726418645,0.10378205919394563,0.15627153410650854,0.1214230900912719,0.1580282574208587
11057,12,0.7554285812645215,0.0810721571766721,0.12693729724367708,0.07653008906166425,0.13645567756965407
11058,10,1.2325738747547832,0.1435199845495745,0.16655237543022572,0.12821354254302755,0.19931806739316055
11059,8,NA,NA,0.19011211284555582,0.14372411030642557,0.24227810575165717
11060,8,NA,NA,0.18377273043207026,0.15573427378289012,0.22364786963329214
11061,8,NA,NA,0.1940368160452748,0.1666389061346595,0.2399186699412232
11062,8,NA,NA,0.21570008836106705,0.1884381789242084,0.24825895803968767
11063,8,NA,NA,0.212600404336256,0.18213730119226731,0.213697268302413
11064,10,0.9913271738413688,0.12384096179902997,0.162495287499129,0.11354165560778158,0.16459364771899906
11065,9,1.4293838340444565,0.1477554661733582,0.14415596286652724,0.09385905421234716,0.1612037116583576
11066,9,2.016788917379308,0.18704533930810588,0.14085611725075994,0.09154143053971282,0.1748937664581686
11067,8,NA,NA,0.1393526600380212,0.08778865480853851,0.1774800034892768
11068,7,NA,NA,0.10741013293953627,0.057484151902700585,0.15921331869565833
11069,7,NA,NA,0.09612444110603985,0.055463316769250474,0.16217060630033062
11070,7,NA,NA,0.13199980683384163,0.07935572850257208,0.18077133237890752
11071,6,NA,NA,0.1426581014419219,0.09152389448163134,0.18543839603634868
11072,5,NA,NA,0.23802193793806004,0.219347141725071,0.19941219967993376
11073,6,NA,NA,0.18895221510543317,0.1522467898713522,0.16244897415524284
11074,5,NA,NA,0.2236497701302227,0.21216676760425285,0.1555417433204738
11075,4,NA,NA,0.33530558482547823,0.3499677904183254,0.2697967222400559
11076,4,NA,NA,0.15664320256726136,0.14600473242929102,0.18961565650362125
11077,4,NA,NA,0.2681061663249259,0.2639298591750362,0.272745768121323
11078,4,NA,NA,0.23432271485444886,0.2233760571442919,0.23767660107431618
11079,4,NA,NA,0.24097202541631532,0.22956727970011215,0.2750643143859087
11080,4,NA,NA,0.18554223099045755,0.1738900742793788,0.20172931686024856
11081,4,NA,NA,0.2191596628158495,0.21509159753187848,0.22692944393383105
11082,4,NA,NA,0.18627984236112846,0.16207438682410913,0.1691171748321553
11083,5,NA,NA,0.10892589601812924,0.10773472184136082,0.15979664342950883
11084,6,NA,NA,0.19032365197493306,0.1502324922335073,0.25047645019408527
11085,8,NA,NA,0.07629672805659549,0.07687361062194,0.11591316777494805
11086,8,NA,NA,0.08749592597832459,0.07807097966344391,0.12240188060889817
11087,8,NA,NA,0.070720719766002,0.064711460825544,0.10220821968893183
11088,8,NA,NA,0.08930929633618935,0.07251990779911045,0.1327770884776233
11089,8,NA,NA,0.0706519702683043,0.08031754933121109,0.11685934935345174
11090,8,NA,NA,0.07554466094343587,0.08566312404888062,0.09133450862133123
11091,8,NA,NA,0.06954398861516901,0.07062283604097187,0.09444052430856728
11092,8,NA,NA,0.06860275920808863,0.0834784326234446,0.09164265310258345
11093,8,NA,NA,0.0745675128100182,0.0797120225193638,0.10423010278695623
11094,8,NA,NA,0.10037960584553117,0.0778246974396952,0.1173603506490768
11095,8,NA,NA,0.0841086731074951,0.07630044598238381,0.11953300141964149
11096,8,NA,NA,0.11402411502588095,0.11005746935684757,0.133389642460146
11097,8,NA,NA,0.0835359492767392,0.07603527267354908,0.107907348827554
11098,8,NA,NA,0.12428503737590156,0.1047699175830633,0.15615485130445433
11099,8,NA,NA,0.09114644731679332,0.07798228452003629,0.11613753405365979
11100,8,NA,NA,0.08491286528688616,0.0830610234849698,0.11468369583837605
11101,8,NA,NA,0.09273740847700777,0.09640994860000757,0.13358600426566633
11102,7,NA,NA,0.1417271724390725,0.11046503547715374,0.1578562770545262
11103,6,NA,NA,0.13334174321739395,0.10043777888444957,0.16851261745863091
11104,6,NA,NA,0.12369922741239382,0.11028223578147278,0.13802215058055642
11105,6,NA,NA,0.11905467671378517,0.09870376946681178,0.14959717462387428
11106,5,NA,NA,0.16342954418065003,0.13127069387322912,0.1895193753495121
11107,5,NA,NA,0.19445356235885022,0.17237594173375215,0.22726699619457247
11108,5,NA,NA,0.1758677396276659,0.15076791018742708,0.21530765862151255
11109,5,NA,NA,0.1471157054465355,0.12734980893128586,0.17694417674325813
11110,4,NA,NA,0.07649747485421197,0.04716111485928193,0.11538985815941916
11111,4,NA,NA,0.10170297555508756,0.07811170025140987,0.1417752680874884
11112,4,NA,NA,0.10262730428285428,0.077134150532341,0.16031906784142352
11113,4,NA,NA,0.19878074191029244,0.19159040293815674,0.2124336703502715
11114,3,NA,NA,0.4671868589208745,0.46718685892087447,0.37402366778300206
11115,3,NA,NA,0.37939105064631456,0.3793910506463145,0.33441193343508235
11116,3,NA,NA,0.4305438734843633,0.43054387348436324,0.3755115169725215
11117,3,NA,NA,0.3982997393355061,0.39829973933550605,0.34477311805505656
11118,4,NA,NA,0.4078265625637196,0.43150452145887996,0.3362875633478917
11119,4,NA,NA,0.389352284166852,0.4015036776576015,0.3331065860282948
11120,4,NA,NA,0.4033413157466227,0.422043021558681,0.33533174639485436
11121,3,NA,NA,0.585649864866545,0.5856498648665449,0.4806113995285323
11122,4,NA,NA,0.45620425891856087,0.4643112250846686,0.37149185128618
11123,5,NA,NA,0.4312813613816593,0.46130272758699725,0.3714408548269393
11124,6,NA,NA,0.3081889019269768,0.3018773379760585,0.254249924394387
11125,4,NA,NA,0.574834203107417,0.5722658552924168,0.4345536258851462
11126,5,NA,NA,0.5810086850758542,0.5937178981886164,0.42609162547087337
11127,4,NA,NA,0.5738552834937666,0.5805233869184232,0.46570875757861774
11128,4,NA,NA,0.6421264469771699,0.6534334291682021,0.5069829965510741
11129,4,NA,NA,0.5110671201783006,0.5214444832106917,0.43184842713385996
11130,4,NA,NA,0.5031844338445574,0.5173131457750728,0.42534944536624836
11131,4,NA,NA,0.5026758709572288,0.518600592424317,0.45026701739478975
11132,4,NA,NA,0.4915201790555536,0.5023272373753974,0.37858601174608314
11133,4,NA,NA,0.29767825329537306,0.28524394866439656,0.23729952301219268
11134,4,NA,NA,0.4485417376954759,0.4334454127833174,0.3443171927404396
11135,4,NA,NA,0.6511820450731678,0.6505342054154323,0.44739217321560054
11136,4,NA,NA,0.8679417373274299,0.8707520821518985,0.34400383354977027
11137,4,NA,NA,0.8640498783264312,0.8669073897686849,0.34376008387353374
11138,3,NA,NA,0.8821999394738804,0.8821999394738803,0.42270408583498253
11139,2,NA,NA,0.9304665967396006,0.9304665967396006,0.23814238894729628
11140,2,NA,NA,0.8580038176771149,0.8580038176771149,0.24742300885799154
11141,2,NA,NA,0.5978937940264151,0.5978937940264151,0.23002637302309734
11142,2,NA,NA,0.8936800298110973,0.8936800298110973,0.24731087238922583
11143,2,NA,NA,0.6602807768062222,0.6602807768062222,0.2378880455465205
11144,2,NA,NA,0.7563373680216536,0.7563373680216536,0.24281280895535506
11145,2,NA,NA,0.5668507446156188,0.5668507446156188,0.22393669001466843
11146,2,NA,NA,0.5980344118223482,0.5980344118223482,0.4665235914724114
11147,4,NA,NA,0.9553032584911487,0.9599713573826409,0.3255904991600085
11148,4,NA,NA,1.0357458951427196,1.0409688777501942,0.3824603813050747
11149,4,NA,NA,1.0044425900761653,1.0076344383854492,0.3599848128815796
11150,5,NA,NA,0.5392978433847755,0.536119966802369,0.407639241875192
11151,4,NA,NA,0.45478901258953003,0.4547805373502275,0.38325843996390396
11152,4,NA,NA,0.38634089854883835,0.3880012027062577,0.29854582049868267
11153,4,NA,NA,0.3935196923994192,0.3992386372840483,0.30692089403874423
11154,3,NA,NA,0.39689702534033966,0.3968970253403396,0.3636750275653954
11155,2,NA,NA,1.1185648538623276,1.1185648538623276,0.979218153413437
11156,2,NA,NA,1.4612344679142053,1.4612344679142053,1.0299356347100574
11157,3,NA,NA,0.9318054541381976,0.9318054541381977,0.709242360387177
11158,4,NA,NA,0.6209424792063991,0.5896332466744633,0.5226068611463859
11159,4,NA,NA,0.6620254571888193,0.6633398203662091,0.46568879011304465
11160,4,NA,NA,0.7938405688110752,0.7913678917837561,0.5819148258363939
11161,4,NA,NA,0.616715539407425,0.6137932612786735,0.49229300298130946
11162,4,NA,NA,0.7734842429408055,0.7712328307184023,0.515880241272804
11163,4,NA,NA,0.6767274613113584,0.6734488787192563,0.5105471165338835
11164,4,NA,NA,0.8617828888854419,0.8584907392735515,0.6049667198331653
11165,5,NA,NA,0.4646041665999463,0.46941098926424824,0.3456162856367763
11166,6,NA,NA,0.3760924742193248,0.34152932485874943,0.3091304495002507
11167,6,NA,NA,0.4266104375822039,0.3959046563332413,0.3151926746393931
11168,6,NA,NA,0.37401282411776837,0.352404023559526,0.3190102174980942
11169,7,NA,NA,0.3996249770929752,0.35675271807191766,0.3171005334899379
11170,8,NA,NA,0.33275457043978207,0.288381921599407,0.23799509864935933
11171,7,NA,NA,0.5405085512483643,0.48556571066292364,0.3974775703681637
11172,8,NA,NA,0.3174924482701508,0.2512207304198474,0.2550029037598616
11173,7,NA,NA,0.4222785614334226,0.3578989674188082,0.30603448595049176
11174,7,NA,NA,0.46739840890505685,0.41672485043823815,0.35632161795223627
11175,7,NA,NA,0.4579174842331632,0.4039551637658232,0.329749061267064
11176,7,NA,NA,0.4775661686933731,0.42828252079578005,0.36007114716397937
11177,7,NA,NA,0.3790193431155124,0.3323786510296318,0.3018324751643094
11178,7,NA,NA,0.35883514348844225,0.29443395017892127,0.27286590500485475
11179,6,NA,NA,0.6774588390458817,0.6215880153307999,0.490755590862713
11180,6,NA,NA,0.7292165833928045,0.6698455622627921,0.516979233034651
11181,6,NA,NA,0.66520772267228,0.6013474234271902,0.4838291656274584
11182,4,NA,NA,0.64111334298491085,0.614231511283456,0.4290491251361092
11183,2,NA,NA,0.7527516691514321,0.7527516691514321,0.5694465179031375
11184,2,NA,NA,0.6284128755395341,0.6284128755395341,0.4655393648541282
11185,2,NA,NA,0.44047589604760296,0.44047589604760296,0.29150394236882515
11186,2,NA,NA,0.32112801683686193,0.32112801683686193,0.15545342893278266
11193,2,NA,NA,0.4500732816239104,0.4500732816239104,0.32272916188956147
11194,4,NA,NA,0.3163304094533574,0.2869691840406846,0.28336785470300024
11195,4,NA,NA,0.43877441313535426,0.4145179961484602,0.3556323695416687
11196,5,NA,NA,0.33258726577796394,0.29770374500539826,0.2623422778859388
11197,6,NA,NA,0.3425659723690116,0.2802523677080484,0.2583806459122346
11198,4,NA,NA,0.45415737115994503,0.42942866149248965,0.35927902387131383
11199,4,NA,NA,0.32292271256469135,0.2932907241681872,0.24911264734652203
11200,4,NA,NA,0.4153345694177891,0.3876212594282751,0.28720695886359654
11201,3,NA,NA,0.43536525514361085,0.43536525514361085,0.3135595622632452
11202,3,NA,NA,0.21834932669804055,0.21834932669804058,0.19728182054255586
11203,3,NA,NA,0.3085069325913692,0.3085069325913692,0.24553562577432245
11204,2,NA,NA,0.6345726132790879,0.6345726132790879,0.5362543919790356
11205,2,NA,NA,0.8094253365628655,0.8094253365628655,0.6010897150493326
11206,2,NA,NA,0.6442621848569011,0.6442621848569011,0.5328023759056626
11207,2,NA,NA,0.6442621848569011,0.6442621848569011,0.5337345630017454
11208,2,NA,NA,0.7149322703759369,0.7149322703759369,0.6000594751346985
11209,2,NA,NA,0.8821907012804132,0.8821907012804132,0.7513967170601643
11210,2,NA,NA,0.6289126842000842,0.6289126842000842,0.5867923815579204
11211,2,NA,NA,0.7059128051460927,0.7059128051460927,0.5698889771704099
11212,2,NA,NA,0.6651920695231399,0.6651920695231399,0.5428665562700465
11214,2,NA,NA,0.6559570499104243,0.6559570499104243,0.44068695141393593
11215,2,NA,NA,0.7582011079687393,0.7582011079687393,0.5637817945098522
11216,2,NA,NA,0.7761269354567234,0.7761269354567234,0.5133074637479524
11217,2,NA,NA,0.7572818755063264,0.7572818755063264,0.5158597344604854
11218,4,NA,NA,0.509142583052915,0.507048896299692,0.36310531150422576
11219,4,NA,NA,0.5489674949019543,0.545842606564483,0.4061137891134482
11220,2,NA,NA,0.8406579468910104,0.8406579468910104,0.5643562698909308
11221,2,NA,NA,0.7095999065800291,0.7095999065800291,0.5650641845103981
11252,2,NA,NA,0.49162164453294244,0.49162164453294244,0.3477453631020235
11253,2,NA,NA,0.9173729740965638,0.9173729740965638,0.5121542554159119
11254,3,NA,NA,0.2895165779217983,0.28951657792179825,0.31648217543719503
11255,4,NA,NA,0.4436417311775653,0.4605514808455659,0.2134435542352988
