n,metric,mean,sd,median,mad,min,max
35,raoq,15.665177166440502,1.9359207939820324,15.555300764666296,1.8623916633745146,11.211657399812267,21.18105619051178
36,fd,33.78466636346341,17.21080226442067,28.95875393014145,13.553325031210262,11.11640073386262,118.46363586959806
36,fdr,1.534245053917793,0.08920463853330866,1.5230592753807535,0.08651977134049296,1.351280545629475,1.816344119597129
36,mpd,236.20194574292844,3.193759826407104,236.3740379072262,3.4302304955731233,227.5665405461984,242.5098180922413
36,pd,2956.422189592712,185.64687243560553,2959.7459225029997,188.6476140885003,2473.169283006,3343.594743003
36,raoq,15.441809824406533,1.7687325386969976,15.079003135680889,1.582371533521814,12.025295648473625,22.570966597091775
37,fd,38.52865365874283,15.990739218862569,34.46946620430761,13.39560708017952,13.181437884263111,88.95955920322183
37,fdr,1.564869159220769,0.07797339674760402,1.5566069797894528,0.07797234434112295,1.3803694798854451,1.7524638892502415
37,mpd,236.70010054947147,3.2554682117471003,236.9409669114925,3.1387540419901536,228.1284010271892,244.104741990991
37,pd,3036.311259983,167.8159654058034,3040.6373940015,153.95630783805157,2440.553675,3416.7505890032003
37,raoq,15.913177224942777,1.751184810782028,15.638915343212897,1.7074474567144282,12.606893788640775,20.71344128996931
38,fd,38.891459513272665,14.547611840825907,36.52181758337791,13.39500799608651,13.119663986647126,95.31318515187276
38,fdr,1.5683777560417644,0.07440945464039316,1.5679011404675278,0.07288851475057477,1.3795591913060667,1.7676412299848263
38,mpd,236.4703045044678,3.096158878316682,236.39264430093243,3.229771738481346,227.51492238965292,242.85563339277155
38,pd,3041.325054537726,175.5587412725228,3049.4411420045,194.1905432479763,2569.534426998,3434.622535012
38,raoq,15.735738195769992,1.527278248176018,15.825278898192659,1.2215288881861421,11.482659804953746,19.393069478844716
39,fd,46.77160666286083,20.096850762048685,43.69423155785931,18.909030110352507,15.616570033149014,125.20110235450711
39,fdr,1.6023083355457386,0.08261078101374343,1.603438083673085,0.08487356595921644,1.4099321272353955,1.828946572971049
39,mpd,236.6629252756875,3.4879778362030738,236.91949437862456,3.153121967099813,226.63850122297976,246.63364991902836
39,pd,3133.280827463696,170.0694607018723,3133.9654750035997,158.58260324130003,2676.885525003,3538.678807
39,raoq,15.890149661650536,1.6400340953295802,15.826714933689221,1.6203857655057206,12.143750838194306,20.366560610818713
40,fd,44.71039043975472,18.443739268411402,39.955729072326235,15.730716113936845,12.455117338970068,119.30560020455596
40,fdr,1.5936027736162155,0.08251755500263397,1.5856033108531413,0.07817012384518986,1.3706244600052038,1.8179528017331856
40,mpd,236.62888025469675,3.3861437202804003,236.97695943989362,3.343383986960925,227.95800642692308,245.18993235651027
40,pd,3215.935960098422,177.62584637695673,3223.6978055014997,185.7807972028238,2757.9210405092,3579.7854820029997
40,raoq,15.546062762643622,1.7279610622943768,15.395324338303263,1.4819362249024788,11.77688972285246,19.57271046944195
41,fd,47.303611391143434,15.859098780007855,46.62930061580336,15.82228034675134,15.98965151603711,96.10767568303976
41,fdr,1.6093456753407462,0.06939164887275387,1.6165244698811387,0.06787954981693851,1.4140991943320929,1.769476337119441
41,mpd,236.71084134850528,3.4355163740075474,236.94276467331707,3.5129013887702834,228.3295443464878,246.5881867609756
41,pd,3258.314548268608,171.77850475769972,3273.818229009,147.43673000230447,2581.965016,3629.845464
41,raoq,15.753247636357779,1.4331826177632307,15.775812943546063,1.537018503860561,12.457607570979604,19.555387233725256
42,fd,53.46090265633303,22.827435082704927,49.86624801550609,16.70467503664931,18.26515130659939,146.32731742107953
42,fdr,1.6299343492742255,0.08184347822308824,1.6301273306135111,0.0714620398295075,1.4378146662882263,1.8649434885069591
42,mpd,236.45170309627136,3.075058718569852,236.89237312441696,2.837887953255193,226.47261706504065,245.231175456446
42,pd,3283.352383703406,201.1087326270305,3302.7214195015,173.46708440289595,2732.451391,3791.669520003
42,raoq,15.767772468902043,1.6460856010890208,15.505524350705286,1.6051890700929716,12.66173282747016,19.50980793071551
43,fd,55.7016003759268,21.436286780752013,52.451667537151444,17.40533847132557,24.42126546998393,152.9859428261836
43,fdr,1.64125737055036,0.07314027604906298,1.6404739211931398,0.07499349663712329,1.4909772628197409,1.875346148707028
43,mpd,236.72011486120493,3.3730024807193404,237.377259327866,3.4058807187060602,229.42615648518935,246.00552146862455
43,pd,3389.674702650744,189.7420774766138,3375.351872,186.60712208225215,2956.118277003,3933.904030003
43,raoq,15.845515682605607,1.382865741975089,15.73939397790875,1.4757202347567009,12.558489887763438,18.842276190033452
44,fd,64.90437177959532,26.081332321648834,63.09502508345443,27.44449326559071,19.9426737051577,149.64102572767163
44,fdr,1.6699735181571158,0.08530208194821637,1.6788016467854698,0.09666316117899092,1.4536937490060553,1.870171070085554
44,mpd,236.75788617968269,2.726092566806998,236.99289749154335,2.7948082103098164,229.79745786905815,243.5096062885835
44,pd,3438.80405228181,176.45490471290793,3454.2992540075,176.4020971730281,3040.0856700062,3826.5035830062
44,raoq,16.091140445786625,1.8172949438589887,15.925535197152161,2.086412133480273,12.414638951573112,20.08176585327899
45,fd,66.93319209460407,25.503594465275118,65.54827394401826,26.4618181812082,23.566697919715196,148.59179820253308
45,fdr,1.6777777405967353,0.08177513628223952,1.6868197763036432,0.09091398937715474,1.4843535035225175,1.868526901320131
45,mpd,236.83548153443385,3.177036034051956,236.69433638592523,3.2901012811747976,229.8861747255281,243.6216409617495
45,pd,3498.431468688398,178.7369141289741,3510.2402280015,200.25563894576527,2934.0487550059997,3905.2420370032
45,raoq,15.892187007712867,1.5329203425289535,16.052050469700234,1.5136430324134766,12.112146638861764,19.59526438386019
46,fd,70.33642010602583,25.083110757800913,64.93766270314299,27.347801729191215,24.101119410215738,125.03333490717864
46,fdr,1.6896186097626749,0.07804810006642848,1.6848511226093583,0.09482393955202822,1.488519922996006,1.8286400483835137
46,mpd,236.61106720767074,3.0973868892951013,236.6481313716324,3.271650398417513,226.7569032582319,242.6861481336029
46,pd,3560.54291371376,202.09243706032836,3532.6013955030003,223.8151952083759,3020.032483,3973.30867
46,raoq,16.030775002551568,1.4845411851823662,16.05534616680896,1.4617406734092755,12.3034412117366,19.947484375278712
47,fd,71.50044236463962,26.09247661563333,69.01853178446302,21.87062771781156,22.363021819387455,170.2089703968302
47,fdr,1.6933296971846017,0.07701892265402824,1.6977357042177348,0.06489332620607394,1.4746579991028854,1.9005215812995384
47,mpd,236.70104506599125,2.8913541793776933,236.59467483632656,2.9494610353192763,229.5514106111926,244.2291914617373
47,pd,3594.557849264794,180.1466711719599,3620.0565810015,184.3348811679521,3196.821276,4123.488004003
47,raoq,15.668708491133476,1.5628699438717473,15.646459703740431,1.4623013011639079,11.928969282659018,21.85872737114329
48,fd,75.539024902577,27.622331020488183,71.56114050073866,21.8525756307906,27.21203211374761,203.83742317045355
48,fdr,1.7052143000009479,0.07651652923914314,1.705432701102031,0.06354150269540552,1.5112806501683391,1.94383988965727
48,mpd,237.0054444445209,3.0493547736964812,236.84263285688874,3.2541993379115657,230.89076890450536,244.6280286968085
48,pd,3678.934876923608,189.52111577424716,3692.6877575,191.22903492790678,3250.494706,4092.2073810032
48,raoq,15.66840166817577,1.223259633086563,15.653159878762441,1.23828824458501,12.367839886095997,18.743715478279505
49,fd,80.05884496331082,29.38897452742474,70.66707956310196,20.26505016823669,37.5654405401774,192.53033128040985
49,fdr,1.7186360582143376,0.07191478162042188,1.7027547707562622,0.06115423331912323,1.5734341096872193,1.9300226011740444
49,mpd,236.83939842934532,2.8397631530280694,237.07491801215372,2.3503279989202785,227.51497161585036,245.1019939099864
49,pd,3718.959370998752,197.95623219830784,3725.2706405015,240.2456367700953,3293.796986,4114.35287
49,raoq,15.862245769616136,1.4093085660954243,15.5998650404009,1.3654165105529996,13.096256155016532,19.91531394358294
50,fd,76.30268228870808,28.668348901564904,72.8619336286483,27.534257420809833,24.016106967797235,169.04986560017431
50,fdr,1.7062175022594244,0.08061604698849283,1.7092775247462604,0.07856244124606811,1.4878625965409906,1.8988989472809137
50,mpd,236.4177134951395,2.8494908011300217,236.17971347042808,2.9029101216337545,230.28744700571428,244.2140530955102
50,pd,3752.755756853998,218.9223981731607,3765.8822740046,200.33249989585465,3193.881008003,4466.270757
50,raoq,15.73839114665831,1.5167964504802576,15.619043017137617,1.4229133751329819,11.578895785154366,20.00973175176525
51,fd,84.93101767106904,30.419977055102756,84.3427980717072,28.878354515531896,28.02614128636078,198.58992790803197
51,fdr,1.7301032574141761,0.0794594456240616,1.740823189201285,0.07654731898999748,1.5168597008769986,1.9375131210109349
51,mpd,236.9590815650895,2.624419453062481,237.1346926079608,2.820024685908548,230.74205325032156,241.92577433110588
51,pd,3838.052508925542,198.17621337880092,3842.5921845128,222.71663603704664,3319.536047006,4284.385064
51,raoq,15.800339089611827,1.428539600209071,15.866555071962436,1.4401746433466363,11.835755261307154,18.914239901981738
52,fd,90.64839708555508,31.41128621318955,91.07638122672586,32.73351086745724,39.31799889012102,200.12205620027285
52,fdr,1.7455754461441453,0.07459179093177272,1.7576229104331178,0.07848705718075026,1.582427879357798,1.9393753422123536
52,mpd,235.8996649219243,2.773799491459086,235.60789530969308,2.402717101321419,227.7304343296857,242.22399177978883
52,pd,3847.946670745326,197.5414152068798,3858.6956965091,210.9979210316201,3200.3193960092,4319.395429006
52,raoq,15.856532432401101,1.351855132522094,15.779131738482523,1.2381506817063828,13.193824280120763,19.949967086006147
53,fd,99.5016695415642,40.55498682865965,87.9146703182484,33.395293210104974,39.982631770547215,290.0648351749737
53,fdr,1.7631272794140906,0.08352706869889091,1.7498774641041441,0.08066248642036329,1.585747086549406,2.0314768857235546
53,mpd,236.275516493511,2.992013108243426,236.56652174032016,2.609542934933785,228.3995342192714,243.41146502612483
53,pd,3919.105149074964,212.1713469191233,3907.9001225016,231.6909762010204,3371.256886003,4435.964895
53,raoq,15.943814628838329,1.697962143672576,15.755092077931149,1.7465996324674444,12.435967885830305,20.528256494883102
54,fd,102.5990049914625,38.03317003070052,91.98824587692832,31.2599131974253,41.72605344674724,224.97366462522533
54,fdr,1.7718262242679765,0.07813818362128122,1.7598121292919733,0.074803549262325,1.594229766485084,1.9679608765989205
54,mpd,236.50105869398962,2.6065334484056146,236.83853895300058,2.573589768924982,228.92861895623412,243.4335189594689
