"","grid_id","n","pd","mpd","raoq","fd","fdr","Zpd","Zmpd","Zraoq","Zfdr"
"10467",49382,1194,25213.2172411058,234.232150370464,13.9323607399764,4400.65912617344,2.85390633955463,-11.2379075007936,-5.02183111146159,-7.82768567766426,-5.40579801544519
"10468",36958,34,2059.028657,214.597498187166,18.2633336447833,28.2206676987518,1.51817176664266,-3.27670197533706,-1.98293899502585,1.21149984033414,0.0073960757015661
"10469",8465,14,1379.557266,391.316251934066,20.5143573054913,0.155743663939241,0.792594945476762,-0.331369312871028,5.1496071518978,1.78912629526161,-1.03874154843006
"10470",50345,44,3152.328764012,228.908923747903,18.9670347715822,80.2422087314883,1.73001695446395,-1.67478047126242,-1.30997510642332,1.78440549211829,0.613136117229301
"10471",29684,130,6306.2667630368,237.701441298718,18.0893712618682,784.308130577704,2.30043962472356,-4.71911224395643,-1.19472140752509,2.28287803167968,1.06181802897877
"10472",40420,50,2804.321737006,214.677845717791,15.5462320438203,49.7904337830462,1.62983349469741,-3.63365090676089,-2.03593589115528,-0.395968998612075,-1.35643614528686
"10473",16216,216,7719.6519562,383.095258967528,21.9859364132477,2404.59122717025,2.64624565103909,-8.55133414746417,18.9667458666505,8.21215912816555,3.30198850775706
"10474",32306,602,18597.8613456844,244.784775619117,16.6085357478693,4812.94169961312,2.88603321563726,-4.08725179042304,-0.772921595750831,0.299548405160682,0.449400451981503
"10475",12353,23,2161.178715,318.230351162055,18.2309147457191,4.82953335962614,1.21755376024736,-0.196964853946714,3.35085580728121,1.07617281275971,-0.497570969769816
"10476",20850,190,6472.81756,312.491851831802,19.1590231716311,1302.73998266022,2.45107848473124,-10.4772690727923,9.94105929331355,3.21079098307713,0.544294638842016
"10477",29159,5,601.706876,243.0444854,14.8755527732825,NA,NA,0.0344379287884772,-0.135218957133855,0.339026907532458,NA
"10478",39555,42,2800.069339003,226.020883910712,15.2232796291511,31.2773235322922,1.5378136015675,-2.53581890609824,-1.44930300030809,-0.63422168755058,-1.56868130244767
"10479",20619,33,1862.681423,236.529803564394,16.211446247167,14.6909990981539,1.39920521941447,-3.63508794206632,-0.636964076030028,0.119073511078395,-1.37942196204291
"10480",17421,23,1651.421217,371.18888373913,15.348678463268,2.97238388608384,1.14587728999162,-2.01816666516438,5.89045611721327,-0.215038875547685,-1.19383694161114
"10481",12937,3,765.885621,510.590414,18.164627953393,NA,NA,4.04434017531382,4.04434017531382,1.48437075993832,NA
"10482",12059,3,765.885621,510.590414,16.1167695386805,NA,NA,4.04434017531382,4.04434017531382,1.03426763476974,NA
"10483",52937,58,2899.223385006,219.85764948599,17.4155247332684,88.3725390698216,1.75101419430866,-5.56434793230676,-2.27440551284831,0.838443710493938,-1.20872928994475
"10484",21900,38,2726.444529,292.626782927454,21.6132112327752,122.169786799724,1.82335182890491,-2.46827905576866,2.39056033828894,2.79974306614528,2.40837626395917
"10485",24011,58,4148.27619,340.417410840895,21.7599781364427,347.845584244034,2.07813287064494,-1.2110117527887,7.11218929736392,3.98623922429923,3.38935088352199
"10486",30015,3,366.047078,244.031385333333,9.05853898326031,NA,NA,-0.120043621757487,-0.120043621757488,-0.517075762962684,NA
"10487",50700,622,18216.4295580614,235.198295271604,14.7516447088759,3114.19473231836,2.73317991566813,-6.46673067289139,-3.33975248755819,-3.45600063141935,-2.93799089365449
"10488",35630,40,2531.816618,217.413727830769,20.2455946412438,85.9681751367845,1.74498707090262,-2.96752844811967,-2.05872329646121,2.52864721254002,1.51251238648832
"10489",25359,78,4701.978074003,320.950404398012,18.9296463396001,270.856830217894,2.01415307614333,-2.41532690178202,5.72557623797236,2.37811460884204,0.392455395479465
"10490",15474,19,1341.062134,299.35612619883,14.3804108697911,0.307004538440314,0.862766153820784,-2.40396452668006,1.99571702117149,-0.490212229082189,-2.58040595469304
"10491",9461,6,665.067216,223.611569533333,10.4419783939402,NA,NA,-0.270699218688836,-0.574262647698183,-0.833710639599179,NA
"10492",9758,16,1503.520417,374.507589216667,19.632444976849,0.592090138615024,0.9365877614513,-0.596356394268713,5.27153921407857,1.57433795383416,-0.569554176239808
"10493",11172,15,1055.091511,223.388645390476,11.4346110787605,0.0120328325849114,0.575500869720864,-2.5600920330149,-0.921165525054974,-1.29794778202654,-3.52190562313116
"10494",55886,771,21720.1315585816,248.483411297986,15.6744170085999,5633.90195763453,2.94341270830083,-5.13621931360735,0.195309927617113,-2.042666292762,-0.186444776320529
"10495",45962,329,11704.6105330682,228.511695879915,16.7646587906426,2475.87868701501,2.65592722133142,-6.25233806832007,-4.08227426809408,0.685518696005905,0.219484197711535
"10496",11466,52,2759.933451,365.98551377451,23.1667979215705,127.073923220925,1.8323441872017,-4.04768087049005,8.17011809412607,4.7559438176488,0.773305848845655
"10497",31387,17,1428.898179,225.172031411765,23.2466990256445,4.39847641995608,1.20340769311031,-1.32464602034685,-1.00076405833586,3.98317260694692,2.02027032000043
"10498",21079,5,983.944097,398.532127,13.2736385539919,NA,NA,3.19898595244595,3.1786925819129,-0.0236729497942439,NA
"10499",51773,68,3777.183742006,229.110754278491,20.8650899253515,280.295627548601,2.02279578678383,-3.28154958020629,-1.45312338697097,3.62979858956293,1.28907822163587
"10500",65225,197,8733.31983,362.79583166772,23.776543535449,2915.60053007432,2.71075958805934,-4.35324575206588,18.2168458310669,8.68886886899004,4.45455310836032
"10501",13333,15,1137.443914,258.688580590476,11.9900369557206,0.0252826526077759,0.631470155338728,-2.13701787244544,0.41820996393494,-1.12442724878011,-2.98821798045612
"10502",23102,133,6649.497071003,322.13969851064,22.7204708398084,2392.55653957194,2.64458649734428,-3.5529852859025,8.27319325200503,6.61127246062012,6.38812969155864
"10503",7655,1,0,0,0,NA,NA,NA,NA,NA,NA
"10504",17506,263,9018.5616964,386.931448358297,22.4619074414182,3353.23924997646,2.7585640214185,-9.11698061202756,22.4436846671368,9.639054327118,3.83287899567102
"10505",8456,20,1716.780837,408.044926126316,22.1954303652688,3.26660551340097,1.15947686164573,-1.12153459422798,7.2057497600999,2.83617492776336,-0.113986024136866
"10506",28431,414,14105.2090017974,279.754385671267,15.5340967073598,1898.79511737196,2.56927010287377,-5.35540625045473,6.78036312399325,-1.74295744128915,-2.87871523984978
"10507",19988,130,4675.525206,307.517675298748,18.1873993203784,630.936791637941,2.23871202290891,-9.73903198499663,7.393533265574,2.40594098822956,0.0346506905750804
"10508",55251,49,3236.510349,231.794082027211,25.258460369893,290.755358750752,2.03208076961336,-2.09652273022476,-1.06978044304676,6.52888376762367,3.73649744849673
"10509",29898,162,7305.150578015,330.380275366108,23.7018279294629,2264.71251904355,2.62649534302497,-5.08958357476982,10.67735436855,7.94404721532103,4.47409129518715
"10510",34897,645,19189.9628636076,237.74215420979,16.1781048681528,4329.62395044025,2.84810680960478,-4.87373051463937,-3.02825037066289,-0.89196339175605,-1.01796049055917
"10511",7812,6,277.23452,100.4732502,6.77771136930852,NA,NA,-3.71620919180188,-3.79719891453956,-1.78250291325288,NA
"10512",16755,12,1179.136011,396.644030030303,19.3364312091588,0.250281982567853,0.841014915854879,-0.496551044032187,5.7104469190667,1.32077980299131,0.754047887278706
"10513",13303,6,900.175795,411.918603333333,19.1588445047376,NA,NA,1.81800800497684,4.35435398294198,1.42335609729609,NA
"10514",22554,127,5053.468317,354.06663127584,21.5967350062803,794.125151713898,2.30401933293442,-6.50735056138188,10.9053254893683,5.20002838644864,1.14438098994227
"10515",23241,28,2512.620403,374.726677164021,19.8899522677284,23.566566404204,1.48435246807842,-0.0913608265851828,6.59064141543491,2.03030920927221,0.86561818196244
"10516",17197,22,1386.406904,360.469113623377,19.5937792733742,4.50479312530023,1.20700579843449,-2.78580472758168,5.70691779531473,1.90775764225663,-0.260649963375014
"10517",18411,53,3181.758287,276.819725711176,18.9216525888651,173.129721375007,1.90456787105637,-3.20682693684264,1.99536369491924,1.71093115348209,1.56523492685175
"10518",16389,4,834.16107,424.998887666667,12.5636838404471,NA,NA,2.98963912776495,3.14686794819625,0.0494760170694272,NA
"10519",10344,5,766.167918,329.5992834,13.8440939786784,NA,NA,1.3960135076088,1.7095253640255,0.105487587426436,NA
