grid_id,Latitude,Longitude
1459,80.4166666663389,-44.5833333333333
1460,80.4166666663389,-43.75
1461,80.4166666663389,-42.9166666666667
1462,80.4166666663389,-42.0833333333333
1463,80.4166666663389,-41.25
1464,80.4166666663389,-40.4166666666667
1465,80.4166666663389,-39.5833333333333
1466,80.4166666663389,-38.75
1467,80.4166666663389,-37.9166666666667
1468,80.4166666663389,-37.0833333333333
1469,80.4166666663389,-36.25
1470,80.4166666663389,-35.4166666666667
1471,80.4166666663389,-34.5833333333333
1472,80.4166666663389,-33.75
1473,80.4166666663389,-32.9166666666667
1474,80.4166666663389,-32.0833333333333
1475,80.4166666663389,-31.25
1476,80.4166666663389,-30.4166666666667
1477,80.4166666663389,-29.5833333333333
1478,80.4166666663389,-28.75
1479,80.4166666663389,-27.9166666666667
1839,79.5833333330072,-87.9166666666667
1843,79.5833333330072,-84.5833333333333
1844,79.5833333330072,-83.75
1845,79.5833333330072,-82.9166666666667
1846,79.5833333330072,-82.0833333333333
1848,79.5833333330072,-80.4166666666667
1849,79.5833333330072,-79.5833333333333
1850,79.5833333330072,-78.75
1851,79.5833333330072,-77.9166666666667
1852,79.5833333330072,-77.0833333333333
1853,79.5833333330072,-76.25
1854,79.5833333330072,-75.4166666666667
1855,79.5833333330072,-74.5833333333333
1856,79.5833333330072,-73.75
1867,79.5833333330072,-64.5833333333333
1868,79.5833333330072,-63.75
1869,79.5833333330072,-62.9166666666667
1870,79.5833333330072,-62.0833333333333
1871,79.5833333330072,-61.25
1872,79.5833333330072,-60.4166666666667
1873,79.5833333330072,-59.5833333333333
1874,79.5833333330072,-58.75
1875,79.5833333330072,-57.9166666666667
1876,79.5833333330072,-57.0833333333333
1877,79.5833333330072,-56.25
1878,79.5833333330072,-55.4166666666667
1879,79.5833333330072,-54.5833333333333
1880,79.5833333330072,-53.75
1881,79.5833333330072,-52.9166666666667
1882,79.5833333330072,-52.0833333333333
1883,79.5833333330072,-51.25
1884,79.5833333330072,-50.4166666666667
1885,79.5833333330072,-49.5833333333333
1886,79.5833333330072,-48.75
1887,79.5833333330072,-47.9166666666667
1888,79.5833333330072,-47.0833333333333
1889,79.5833333330072,-46.25
1890,79.5833333330072,-45.4166666666667
1891,79.5833333330072,-44.5833333333333
1892,79.5833333330072,-43.75
1893,79.5833333330072,-42.9166666666667
1894,79.5833333330072,-42.0833333333333
1895,79.5833333330072,-41.25
1896,79.5833333330072,-40.4166666666667
1897,79.5833333330072,-39.5833333333333
1898,79.5833333330072,-38.75
1899,79.5833333330072,-37.9166666666667
1900,79.5833333330072,-37.0833333333333
1901,79.5833333330072,-36.25
1902,79.5833333330072,-35.4166666666667
1903,79.5833333330072,-34.5833333333333
1904,79.5833333330072,-33.75
1905,79.5833333330072,-32.9166666666667
1906,79.5833333330072,-32.0833333333333
1907,79.5833333330072,-31.25
1908,79.5833333330072,-30.4166666666667
1909,79.5833333330072,-29.5833333333333
1910,79.5833333330072,-28.75
1911,79.5833333330072,-27.9166666666667
1912,79.5833333330072,-27.0833333333333
1913,79.5833333330072,-26.25
1973,79.5833333330072,23.75
2269,78.7499999996755,-89.5833333333333
2270,78.7499999996755,-88.75
2273,78.7499999996755,-86.25
2274,78.7499999996755,-85.4166666666667
2275,78.7499999996755,-84.5833333333333
2278,78.7499999996755,-82.0833333333333
2279,78.7499999996755,-81.25
2280,78.7499999996755,-80.4166666666667
2281,78.7499999996755,-79.5833333333333
2282,78.7499999996755,-78.75
2283,78.7499999996755,-77.9166666666667
2284,78.7499999996755,-77.0833333333333
2285,78.7499999996755,-76.25
2286,78.7499999996755,-75.4166666666667
2293,78.7499999996755,-69.5833333333333
2294,78.7499999996755,-68.75
2295,78.7499999996755,-67.9166666666667
2296,78.7499999996755,-67.0833333333333
2297,78.7499999996755,-66.25
2298,78.7499999996755,-65.4166666666667
2299,78.7499999996755,-64.5833333333333
2300,78.7499999996755,-63.75
2301,78.7499999996755,-62.9166666666667
2302,78.7499999996755,-62.0833333333333
2303,78.7499999996755,-61.25
2304,78.7499999996755,-60.4166666666667
2305,78.7499999996755,-59.5833333333333
2306,78.7499999996755,-58.75
2307,78.7499999996755,-57.9166666666667
2308,78.7499999996755,-57.0833333333333
2309,78.7499999996755,-56.25
2310,78.7499999996755,-55.4166666666667
2311,78.7499999996755,-54.5833333333333
2312,78.7499999996755,-53.75
2313,78.7499999996755,-52.9166666666667
2314,78.7499999996755,-52.0833333333333
2315,78.7499999996755,-51.25
2316,78.7499999996755,-50.4166666666667
2317,78.7499999996755,-49.5833333333333
2318,78.7499999996755,-48.75
2319,78.7499999996755,-47.9166666666667
2320,78.7499999996755,-47.0833333333333
2321,78.7499999996755,-46.25
2322,78.7499999996755,-45.4166666666667
2323,78.7499999996755,-44.5833333333333
2324,78.7499999996755,-43.75
2325,78.7499999996755,-42.9166666666667
2326,78.7499999996755,-42.0833333333333
2327,78.7499999996755,-41.25
2328,78.7499999996755,-40.4166666666667
2329,78.7499999996755,-39.5833333333333
2330,78.7499999996755,-38.75
2331,78.7499999996755,-37.9166666666667
2332,78.7499999996755,-37.0833333333333
2333,78.7499999996755,-36.25
2334,78.7499999996755,-35.4166666666667
2335,78.7499999996755,-34.5833333333333
2336,78.7499999996755,-33.75
2337,78.7499999996755,-32.9166666666667
2338,78.7499999996755,-32.0833333333333
2339,78.7499999996755,-31.25
2340,78.7499999996755,-30.4166666666667
2341,78.7499999996755,-29.5833333333333
2342,78.7499999996755,-28.75
2343,78.7499999996755,-27.9166666666667
2344,78.7499999996755,-27.0833333333333
2345,78.7499999996755,-26.25
2346,78.7499999996755,-25.4166666666667
2391,78.7499999996755,12.0833333333333
2392,78.7499999996755,12.9166666666667
2393,78.7499999996755,13.75
2394,78.7499999996755,14.5833333333333
2396,78.7499999996755,16.25
2397,78.7499999996755,17.0833333333333
2398,78.7499999996755,17.9166666666667
2399,78.7499999996755,18.75
2400,78.7499999996755,19.5833333333333
2401,78.7499999996755,20.4166666666667
2402,78.7499999996755,21.25
2707,77.9166666663437,-84.5833333333333
2708,77.9166666663437,-83.75
2710,77.9166666663437,-82.0833333333333
2711,77.9166666663437,-81.25
2712,77.9166666663437,-80.4166666666667
2713,77.9166666663437,-79.5833333333333
2714,77.9166666663437,-78.75
2723,77.9166666663437,-71.25
2724,77.9166666663437,-70.4166666666667
2725,77.9166666663437,-69.5833333333333
2726,77.9166666663437,-68.75
2727,77.9166666663437,-67.9166666666667
2728,77.9166666663437,-67.0833333333333
2729,77.9166666663437,-66.25
2730,77.9166666663437,-65.4166666666667
2731,77.9166666663437,-64.5833333333333
2732,77.9166666663437,-63.75
2733,77.9166666663437,-62.9166666666667
2734,77.9166666663437,-62.0833333333333
2735,77.9166666663437,-61.25
2736,77.9166666663437,-60.4166666666667
2737,77.9166666663437,-59.5833333333333
2738,77.9166666663437,-58.75
2739,77.9166666663437,-57.9166666666667
2740,77.9166666663437,-57.0833333333333
2741,77.9166666663437,-56.25
2742,77.9166666663437,-55.4166666666667
2743,77.9166666663437,-54.5833333333333
2744,77.9166666663437,-53.75
2745,77.9166666663437,-52.9166666666667
2746,77.9166666663437,-52.0833333333333
2747,77.9166666663437,-51.25
2748,77.9166666663437,-50.4166666666667
2749,77.9166666663437,-49.5833333333333
2750,77.9166666663437,-48.75
2751,77.9166666663437,-47.9166666666667
2752,77.9166666663437,-47.0833333333333
2753,77.9166666663437,-46.25
2754,77.9166666663437,-45.4166666666667
2755,77.9166666663437,-44.5833333333333
2756,77.9166666663437,-43.75
2757,77.9166666663437,-42.9166666666667
2758,77.9166666663437,-42.0833333333333
2759,77.9166666663437,-41.25
2760,77.9166666663437,-40.4166666666667
2761,77.9166666663437,-39.5833333333333
2762,77.9166666663437,-38.75
2763,77.9166666663437,-37.9166666666667
2764,77.9166666663437,-37.0833333333333
2765,77.9166666663437,-36.25
2766,77.9166666663437,-35.4166666666667
2767,77.9166666663437,-34.5833333333333
2768,77.9166666663437,-33.75
2769,77.9166666663437,-32.9166666666667
2770,77.9166666663437,-32.0833333333333
2771,77.9166666663437,-31.25
2772,77.9166666663437,-30.4166666666667
2773,77.9166666663437,-29.5833333333333
2774,77.9166666663437,-28.75
2775,77.9166666663437,-27.9166666666667
2776,77.9166666663437,-27.0833333333333
2777,77.9166666663437,-26.25
2778,77.9166666663437,-25.4166666666667
2779,77.9166666663437,-24.5833333333333
2780,77.9166666663437,-23.75
2825,77.9166666663437,13.75
2826,77.9166666663437,14.5833333333333
2827,77.9166666663437,15.4166666666667
2828,77.9166666663437,16.25
2829,77.9166666663437,17.0833333333333
2830,77.9166666663437,17.9166666666667
2835,77.9166666663437,22.0833333333333
2836,77.9166666663437,22.9166666666667
3135,77.083333333012,-87.9166666666667
3136,77.083333333012,-87.0833333333333
3137,77.083333333012,-86.25
3138,77.083333333012,-85.4166666666667
3139,77.083333333012,-84.5833333333333
3140,77.083333333012,-83.75
3141,77.083333333012,-82.9166666666667
3142,77.083333333012,-82.0833333333333
3143,77.083333333012,-81.25
3144,77.083333333012,-80.4166666666667
3145,77.083333333012,-79.5833333333333
3156,77.083333333012,-70.4166666666667
3157,77.083333333012,-69.5833333333333
3158,77.083333333012,-68.75
3159,77.083333333012,-67.9166666666667
3160,77.083333333012,-67.0833333333333
3161,77.083333333012,-66.25
3162,77.083333333012,-65.4166666666667
3163,77.083333333012,-64.5833333333333
3164,77.083333333012,-63.75
3165,77.083333333012,-62.9166666666667
3166,77.083333333012,-62.0833333333333
3167,77.083333333012,-61.25
3168,77.083333333012,-60.4166666666667
3169,77.083333333012,-59.5833333333333
3170,77.083333333012,-58.75
3171,77.083333333012,-57.9166666666667
3172,77.083333333012,-57.0833333333333
3173,77.083333333012,-56.25
3174,77.083333333012,-55.4166666666667
3175,77.083333333012,-54.5833333333333
3176,77.083333333012,-53.75
3177,77.083333333012,-52.9166666666667
3178,77.083333333012,-52.0833333333333
3179,77.083333333012,-51.25
3180,77.083333333012,-50.4166666666667
3181,77.083333333012,-49.5833333333333
3182,77.083333333012,-48.75
3183,77.083333333012,-47.9166666666667
3184,77.083333333012,-47.0833333333333
3185,77.083333333012,-46.25
3186,77.083333333012,-45.4166666666667
3187,77.083333333012,-44.5833333333333
3188,77.083333333012,-43.75
3189,77.083333333012,-42.9166666666667
3190,77.083333333012,-42.0833333333333
3191,77.083333333012,-41.25
3192,77.083333333012,-40.4166666666667
3193,77.083333333012,-39.5833333333333
3194,77.083333333012,-38.75
3195,77.083333333012,-37.9166666666667
3196,77.083333333012,-37.0833333333333
3197,77.083333333012,-36.25
3198,77.083333333012,-35.4166666666667
3199,77.083333333012,-34.5833333333333
3200,77.083333333012,-33.75
3201,77.083333333012,-32.9166666666667
3202,77.083333333012,-32.0833333333333
3203,77.083333333012,-31.25
3204,77.083333333012,-30.4166666666667
3205,77.083333333012,-29.5833333333333
3206,77.083333333012,-28.75
3207,77.083333333012,-27.9166666666667
3208,77.083333333012,-27.0833333333333
3209,77.083333333012,-26.25
3210,77.083333333012,-25.4166666666667
3211,77.083333333012,-24.5833333333333
3212,77.083333333012,-23.75
3213,77.083333333012,-22.9166666666667
3214,77.083333333012,-22.0833333333333
3259,77.083333333012,15.4166666666667
3260,77.083333333012,16.25
3261,77.083333333012,17.0833333333333
3554,76.2499999996803,-98.75
3561,76.2499999996803,-92.9166666666667
3562,76.2499999996803,-92.0833333333333
3563,76.2499999996803,-91.25
3564,76.2499999996803,-90.4166666666667
3565,76.2499999996803,-89.5833333333333
3576,76.2499999996803,-80.4166666666667
3590,76.2499999996803,-68.75
3591,76.2499999996803,-67.9166666666667
3592,76.2499999996803,-67.0833333333333
3593,76.2499999996803,-66.25
3594,76.2499999996803,-65.4166666666667
3595,76.2499999996803,-64.5833333333333
3596,76.2499999996803,-63.75
3599,76.2499999996803,-61.25
3600,76.2499999996803,-60.4166666666667
3601,76.2499999996803,-59.5833333333333
3602,76.2499999996803,-58.75
3603,76.2499999996803,-57.9166666666667
3604,76.2499999996803,-57.0833333333333
3605,76.2499999996803,-56.25
3606,76.2499999996803,-55.4166666666667
3607,76.2499999996803,-54.5833333333333
3608,76.2499999996803,-53.75
3609,76.2499999996803,-52.9166666666667
3610,76.2499999996803,-52.0833333333333
3611,76.2499999996803,-51.25
3612,76.2499999996803,-50.4166666666667
3613,76.2499999996803,-49.5833333333333
3614,76.2499999996803,-48.75
3615,76.2499999996803,-47.9166666666667
3616,76.2499999996803,-47.0833333333333
3617,76.2499999996803,-46.25
3618,76.2499999996803,-45.4166666666667
3619,76.2499999996803,-44.5833333333333
3620,76.2499999996803,-43.75
3621,76.2499999996803,-42.9166666666667
3622,76.2499999996803,-42.0833333333333
3623,76.2499999996803,-41.25
3624,76.2499999996803,-40.4166666666667
3625,76.2499999996803,-39.5833333333333
3626,76.2499999996803,-38.75
3627,76.2499999996803,-37.9166666666667
3628,76.2499999996803,-37.0833333333333
3629,76.2499999996803,-36.25
3630,76.2499999996803,-35.4166666666667
3631,76.2499999996803,-34.5833333333333
3632,76.2499999996803,-33.75
3633,76.2499999996803,-32.9166666666667
3634,76.2499999996803,-32.0833333333333
3635,76.2499999996803,-31.25
3636,76.2499999996803,-30.4166666666667
3637,76.2499999996803,-29.5833333333333
3638,76.2499999996803,-28.75
3639,76.2499999996803,-27.9166666666667
3640,76.2499999996803,-27.0833333333333
3641,76.2499999996803,-26.25
3642,76.2499999996803,-25.4166666666667
3643,76.2499999996803,-24.5833333333333
3644,76.2499999996803,-23.75
3645,76.2499999996803,-22.9166666666667
3646,76.2499999996803,-22.0833333333333
3991,75.4166666663486,-94.5833333333333
3994,75.4166666663486,-92.0833333333333
3995,75.4166666663486,-91.25
3996,75.4166666663486,-90.4166666666667
3997,75.4166666663486,-89.5833333333333
3998,75.4166666663486,-88.75
3999,75.4166666663486,-87.9166666666667
4000,75.4166666663486,-87.0833333333333
4002,75.4166666663486,-85.4166666666667
4003,75.4166666663486,-84.5833333333333
4004,75.4166666663486,-83.75
4005,75.4166666663486,-82.9166666666667
4006,75.4166666663486,-82.0833333333333
4007,75.4166666663486,-81.25
4008,75.4166666663486,-80.4166666666667
4035,75.4166666663486,-57.9166666666667
4036,75.4166666663486,-57.0833333333333
4037,75.4166666663486,-56.25
4038,75.4166666663486,-55.4166666666667
4039,75.4166666663486,-54.5833333333333
4040,75.4166666663486,-53.75
4041,75.4166666663486,-52.9166666666667
4042,75.4166666663486,-52.0833333333333
4043,75.4166666663486,-51.25
4044,75.4166666663486,-50.4166666666667
4045,75.4166666663486,-49.5833333333333
4046,75.4166666663486,-48.75
4047,75.4166666663486,-47.9166666666667
4048,75.4166666663486,-47.0833333333333
4049,75.4166666663486,-46.25
4050,75.4166666663486,-45.4166666666667
4051,75.4166666663486,-44.5833333333333
4052,75.4166666663486,-43.75
4053,75.4166666663486,-42.9166666666667
4054,75.4166666663486,-42.0833333333333
4055,75.4166666663486,-41.25
4056,75.4166666663486,-40.4166666666667
4057,75.4166666663486,-39.5833333333333
4058,75.4166666663486,-38.75
4059,75.4166666663486,-37.9166666666667
4060,75.4166666663486,-37.0833333333333
4061,75.4166666663486,-36.25
4062,75.4166666663486,-35.4166666666667
4063,75.4166666663486,-34.5833333333333
4064,75.4166666663486,-33.75
4065,75.4166666663486,-32.9166666666667
4066,75.4166666663486,-32.0833333333333
4067,75.4166666663486,-31.25
4068,75.4166666663486,-30.4166666666667
4069,75.4166666663486,-29.5833333333333
4070,75.4166666663486,-28.75
4071,75.4166666663486,-27.9166666666667
4072,75.4166666663486,-27.0833333333333
4073,75.4166666663486,-26.25
4074,75.4166666663486,-25.4166666666667
4075,75.4166666663486,-24.5833333333333
4076,75.4166666663486,-23.75
4077,75.4166666663486,-22.9166666666667
4078,75.4166666663486,-22.0833333333333
4080,75.4166666663486,-20.4166666666667
4429,74.5833333330168,-89.5833333333333
4431,74.5833333330168,-87.9166666666667
4432,74.5833333330168,-87.0833333333333
4433,74.5833333330168,-86.25
4435,74.5833333330168,-84.5833333333333
4436,74.5833333330168,-83.75
4437,74.5833333330168,-82.9166666666667
4438,74.5833333330168,-82.0833333333333
4439,74.5833333330168,-81.25
4440,74.5833333330168,-80.4166666666667
4469,74.5833333330168,-56.25
4470,74.5833333330168,-55.4166666666667
4471,74.5833333330168,-54.5833333333333
4472,74.5833333330168,-53.75
4473,74.5833333330168,-52.9166666666667
4474,74.5833333330168,-52.0833333333333
4475,74.5833333330168,-51.25
4476,74.5833333330168,-50.4166666666667
4477,74.5833333330168,-49.5833333333333
4478,74.5833333330168,-48.75
4479,74.5833333330168,-47.9166666666667
4480,74.5833333330168,-47.0833333333333
4481,74.5833333330168,-46.25
4482,74.5833333330168,-45.4166666666667
4483,74.5833333330168,-44.5833333333333
4484,74.5833333330168,-43.75
4485,74.5833333330168,-42.9166666666667
4486,74.5833333330168,-42.0833333333333
4487,74.5833333330168,-41.25
4488,74.5833333330168,-40.4166666666667
4489,74.5833333330168,-39.5833333333333
4490,74.5833333330168,-38.75
4491,74.5833333330168,-37.9166666666667
4492,74.5833333330168,-37.0833333333333
4493,74.5833333330168,-36.25
4494,74.5833333330168,-35.4166666666667
4495,74.5833333330168,-34.5833333333333
4496,74.5833333330168,-33.75
4497,74.5833333330168,-32.9166666666667
4498,74.5833333330168,-32.0833333333333
4499,74.5833333330168,-31.25
4500,74.5833333330168,-30.4166666666667
4501,74.5833333330168,-29.5833333333333
4502,74.5833333330168,-28.75
4503,74.5833333330168,-27.9166666666667
4504,74.5833333330168,-27.0833333333333
4505,74.5833333330168,-26.25
4506,74.5833333330168,-25.4166666666667
4507,74.5833333330168,-24.5833333333333
4508,74.5833333330168,-23.75
4509,74.5833333330168,-22.9166666666667
4511,74.5833333330168,-21.25
4512,74.5833333330168,-20.4166666666667
4513,74.5833333330168,-19.5833333333333
4641,74.5833333330168,87.0833333333334
4642,74.5833333330168,87.9166666666667
4643,74.5833333330168,88.75
4657,74.5833333330168,100.416666666667
4658,74.5833333330168,101.25
4659,74.5833333330168,102.083333333333
4660,74.5833333330168,102.916666666667
4661,74.5833333330168,103.75
4662,74.5833333330168,104.583333333333
4663,74.5833333330168,105.416666666667
4664,74.5833333330168,106.25
4665,74.5833333330168,107.083333333333
4666,74.5833333330168,107.916666666667
4669,74.5833333330168,110.416666666667
4825,73.7499999996851,-119.583333333333
4852,73.7499999996851,-97.0833333333333
4855,73.7499999996851,-94.5833333333333
4856,73.7499999996851,-93.75
4857,73.7499999996851,-92.9166666666667
4858,73.7499999996851,-92.0833333333333
4859,73.7499999996851,-91.25
4864,73.7499999996851,-87.0833333333333
4865,73.7499999996851,-86.25
4866,73.7499999996851,-85.4166666666667
4902,73.7499999996851,-55.4166666666667
4903,73.7499999996851,-54.5833333333333
4904,73.7499999996851,-53.75
4905,73.7499999996851,-52.9166666666667
4906,73.7499999996851,-52.0833333333333
4907,73.7499999996851,-51.25
4908,73.7499999996851,-50.4166666666667
4909,73.7499999996851,-49.5833333333333
4910,73.7499999996851,-48.75
4911,73.7499999996851,-47.9166666666667
4912,73.7499999996851,-47.0833333333333
4913,73.7499999996851,-46.25
4914,73.7499999996851,-45.4166666666667
4915,73.7499999996851,-44.5833333333333
4916,73.7499999996851,-43.75
4917,73.7499999996851,-42.9166666666667
4918,73.7499999996851,-42.0833333333333
4919,73.7499999996851,-41.25
4920,73.7499999996851,-40.4166666666667
4921,73.7499999996851,-39.5833333333333
4922,73.7499999996851,-38.75
4923,73.7499999996851,-37.9166666666667
4924,73.7499999996851,-37.0833333333333
4925,73.7499999996851,-36.25
4926,73.7499999996851,-35.4166666666667
4927,73.7499999996851,-34.5833333333333
4928,73.7499999996851,-33.75
4929,73.7499999996851,-32.9166666666667
4930,73.7499999996851,-32.0833333333333
4931,73.7499999996851,-31.25
4932,73.7499999996851,-30.4166666666667
4933,73.7499999996851,-29.5833333333333
4934,73.7499999996851,-28.75
4935,73.7499999996851,-27.9166666666667
4936,73.7499999996851,-27.0833333333333
4937,73.7499999996851,-26.25
4938,73.7499999996851,-25.4166666666667
4939,73.7499999996851,-24.5833333333333
4940,73.7499999996851,-23.75
4941,73.7499999996851,-22.9166666666667
4942,73.7499999996851,-22.0833333333333
4943,73.7499999996851,-21.25
5035,73.7499999996851,55.4166666666667
5036,73.7499999996851,56.25
5037,73.7499999996851,57.0833333333333
5072,73.7499999996851,86.25
5074,73.7499999996851,87.9166666666667
5075,73.7499999996851,88.75
5076,73.7499999996851,89.5833333333334
5085,73.7499999996851,97.0833333333334
5086,73.7499999996851,97.9166666666667
5087,73.7499999996851,98.75
5088,73.7499999996851,99.5833333333334
5089,73.7499999996851,100.416666666667
5090,73.7499999996851,101.25
5091,73.7499999996851,102.083333333333
5092,73.7499999996851,102.916666666667
5093,73.7499999996851,103.75
5094,73.7499999996851,104.583333333333
5095,73.7499999996851,105.416666666667
5096,73.7499999996851,106.25
5097,73.7499999996851,107.083333333333
5098,73.7499999996851,107.916666666667
5102,73.7499999996851,111.25
5104,73.7499999996851,112.916666666667
5254,72.9166666663534,-122.083333333333
5255,72.9166666663534,-121.25
5256,72.9166666663534,-120.416666666667
5257,72.9166666663534,-119.583333333333
5258,72.9166666663534,-118.75
5265,72.9166666663534,-112.916666666667
5283,72.9166666663534,-97.9166666666667
5286,72.9166666663534,-95.4166666666667
5287,72.9166666663534,-94.5833333333333
5288,72.9166666663534,-93.75
5289,72.9166666663534,-92.9166666666667
5290,72.9166666663534,-92.0833333333333
