"","x","y","Grid"
"8937",67.0833333333333,66.2499999996995,8937
"8938",67.9166666666667,66.2499999996995,8938
"8939",68.75,66.2499999996995,8939
"8940",69.5833333333333,66.2499999996995,8940
"8941",70.4166666666667,66.2499999996995,8941
"8942",71.25,66.2499999996995,8942
"8944",72.9166666666667,66.2499999996995,8944
"8945",73.75,66.2499999996995,8945
"8946",74.5833333333333,66.2499999996995,8946
"8947",75.4166666666667,66.2499999996995,8947
"8948",76.25,66.2499999996995,8948
"8949",77.0833333333334,66.2499999996995,8949
"8950",77.9166666666667,66.2499999996995,8950
"8951",78.75,66.2499999996995,8951
"8952",79.5833333333334,66.2499999996995,8952
"8953",80.4166666666667,66.2499999996995,8953
"8954",81.25,66.2499999996995,8954
"8955",82.0833333333334,66.2499999996995,8955
"8956",82.9166666666667,66.2499999996995,8956
"8957",83.75,66.2499999996995,8957
"8958",84.5833333333334,66.2499999996995,8958
"8959",85.4166666666667,66.2499999996995,8959
"8960",86.25,66.2499999996995,8960
"8961",87.0833333333334,66.2499999996995,8961
"8962",87.9166666666667,66.2499999996995,8962
"8963",88.75,66.2499999996995,8963
"8964",89.5833333333334,66.2499999996995,8964
"8965",90.4166666666667,66.2499999996995,8965
"8966",91.25,66.2499999996995,8966
"8967",92.0833333333334,66.2499999996995,8967
"8968",92.9166666666667,66.2499999996995,8968
"8969",93.75,66.2499999996995,8969
"8970",94.5833333333334,66.2499999996995,8970
"8971",95.4166666666667,66.2499999996995,8971
"8972",96.25,66.2499999996995,8972
"8973",97.0833333333334,66.2499999996995,8973
"8974",97.9166666666667,66.2499999996995,8974
"8975",98.75,66.2499999996995,8975
"8976",99.5833333333334,66.2499999996995,8976
"8977",100.416666666667,66.2499999996995,8977
"8978",101.25,66.2499999996995,8978
"8979",102.083333333333,66.2499999996995,8979
"8980",102.916666666667,66.2499999996995,8980
"8981",103.75,66.2499999996995,8981
"8982",104.583333333333,66.2499999996995,8982
"8983",105.416666666667,66.2499999996995,8983
"8984",106.25,66.2499999996995,8984
"8985",107.083333333333,66.2499999996995,8985
"8986",107.916666666667,66.2499999996995,8986
"8987",108.75,66.2499999996995,8987
"8988",109.583333333333,66.2499999996995,8988
"8989",110.416666666667,66.2499999996995,8989
"8990",111.25,66.2499999996995,8990
"8991",112.083333333333,66.2499999996995,8991
"8992",112.916666666667,66.2499999996995,8992
"8993",113.75,66.2499999996995,8993
"8994",114.583333333333,66.2499999996995,8994
"8995",115.416666666667,66.2499999996995,8995
"8996",116.25,66.2499999996995,8996
"8997",117.083333333333,66.2499999996995,8997
"8998",117.916666666667,66.2499999996995,8998
"8999",118.75,66.2499999996995,8999
"9001",120.416666666667,66.2499999996995,9001
"9002",121.25,66.2499999996995,9002
"9003",122.083333333333,66.2499999996995,9003
"9004",122.916666666667,66.2499999996995,9004
"9005",123.75,66.2499999996995,9005
"9006",124.583333333333,66.2499999996995,9006
"9007",125.416666666667,66.2499999996995,9007
"9008",126.25,66.2499999996995,9008
"9009",127.083333333333,66.2499999996995,9009
"9010",127.916666666667,66.2499999996995,9010
"9011",128.75,66.2499999996995,9011
"9012",129.583333333333,66.2499999996995,9012
"9013",130.416666666667,66.2499999996995,9013
"9018",134.583333333333,66.2499999996995,9018
"9019",135.416666666667,66.2499999996995,9019
"9020",136.25,66.2499999996995,9020
"9021",137.083333333333,66.2499999996995,9021
"9022",137.916666666667,66.2499999996995,9022
"9023",138.75,66.2499999996995,9023
"9024",139.583333333333,66.2499999996995,9024
"9025",140.416666666667,66.2499999996995,9025
"9026",141.25,66.2499999996995,9026
"9027",142.083333333333,66.2499999996995,9027
"9028",142.916666666667,66.2499999996995,9028
"9029",143.75,66.2499999996995,9029
"9030",144.583333333333,66.2499999996995,9030
"9031",145.416666666667,66.2499999996995,9031
"9032",146.25,66.2499999996995,9032
"9033",147.083333333333,66.2499999996995,9033
"9034",147.916666666667,66.2499999996995,9034
"9035",148.75,66.2499999996995,9035
"9036",149.583333333333,66.2499999996995,9036
"9037",150.416666666667,66.2499999996995,9037
"9038",151.25,66.2499999996995,9038
"9039",152.083333333333,66.2499999996995,9039
"9040",152.916666666667,66.2499999996995,9040
"9041",153.75,66.2499999996995,9041
"9042",154.583333333333,66.2499999996995,9042
"9043",155.416666666667,66.2499999996995,9043
"9044",156.25,66.2499999996995,9044
"9045",157.083333333333,66.2499999996995,9045
"9046",157.916666666667,66.2499999996995,9046
"9047",158.75,66.2499999996995,9047
"9048",159.583333333333,66.2499999996995,9048
"9049",160.416666666667,66.2499999996995,9049
"9050",161.25,66.2499999996995,9050
"9051",162.083333333333,66.2499999996995,9051
"9052",162.916666666667,66.2499999996995,9052
"9053",163.75,66.2499999996995,9053
"9054",164.583333333333,66.2499999996995,9054
"9055",165.416666666667,66.2499999996995,9055
"9056",166.25,66.2499999996995,9056
"9057",167.083333333333,66.2499999996995,9057
"9058",167.916666666667,66.2499999996995,9058
"9059",168.75,66.2499999996995,9059
"9060",169.583333333333,66.2499999996995,9060
"9061",170.416666666667,66.2499999996995,9061
"9062",171.25,66.2499999996995,9062
"9063",172.083333333333,66.2499999996995,9063
"9064",172.916666666667,66.2499999996995,9064
"9065",173.75,66.2499999996995,9065
"9066",174.583333333333,66.2499999996995,9066
"9067",175.416666666667,66.2499999996995,9067
"9068",176.25,66.2499999996995,9068
"9069",177.083333333333,66.2499999996995,9069
"9070",177.916666666667,66.2499999996995,9070
"9079",-174.583333333333,65.4166666663678,9079
"9080",-173.75,65.4166666663678,9080
"9081",-172.916666666667,65.4166666663678,9081
"9088",-167.083333333333,65.4166666663678,9088
"9089",-166.25,65.4166666663678,9089
"9090",-165.416666666667,65.4166666663678,9090
"9091",-164.583333333333,65.4166666663678,9091
"9092",-163.75,65.4166666663678,9092
"9093",-162.916666666667,65.4166666663678,9093
"9094",-162.083333333333,65.4166666663678,9094
"9095",-161.25,65.4166666663678,9095
"9096",-160.416666666667,65.4166666663678,9096
"9097",-159.583333333333,65.4166666663678,9097
"9098",-158.75,65.4166666663678,9098
"9099",-157.916666666667,65.4166666663678,9099
"9100",-157.083333333333,65.4166666663678,9100
"9127",-134.583333333333,65.4166666663678,9127
"9128",-133.75,65.4166666663678,9128
"9129",-132.916666666667,65.4166666663678,9129
"9130",-132.083333333333,65.4166666663678,9130
"9140",-123.75,65.4166666663678,9140
"9141",-122.916666666667,65.4166666663678,9141
"9142",-122.083333333333,65.4166666663678,9142
"9143",-121.25,65.4166666663678,9143
"9144",-120.416666666667,65.4166666663678,9144
"9145",-119.583333333333,65.4166666663678,9145
"9146",-118.75,65.4166666663678,9146
"9149",-116.25,65.4166666663678,9149
"9150",-115.416666666667,65.4166666663678,9150
"9151",-114.583333333333,65.4166666663678,9151
"9152",-113.75,65.4166666663678,9152
"9153",-112.916666666667,65.4166666663678,9153
"9154",-112.083333333333,65.4166666663678,9154
"9155",-111.25,65.4166666663678,9155
"9156",-110.416666666667,65.4166666663678,9156
"9157",-109.583333333333,65.4166666663678,9157
"9158",-108.75,65.4166666663678,9158
"9159",-107.916666666667,65.4166666663678,9159
"9160",-107.083333333333,65.4166666663678,9160
"9161",-106.25,65.4166666663678,9161
"9162",-105.416666666667,65.4166666663678,9162
"9163",-104.583333333333,65.4166666663678,9163
"9164",-103.75,65.4166666663678,9164
"9165",-102.916666666667,65.4166666663678,9165
"9166",-102.083333333333,65.4166666663678,9166
"9167",-101.25,65.4166666663678,9167
"9168",-100.416666666667,65.4166666663678,9168
"9169",-99.5833333333333,65.4166666663678,9169
"9170",-98.75,65.4166666663678,9170
"9171",-97.9166666666667,65.4166666663678,9171
"9172",-97.0833333333333,65.4166666663678,9172
"9173",-96.25,65.4166666663678,9173
"9174",-95.4166666666667,65.4166666663678,9174
"9175",-94.5833333333333,65.4166666663678,9175
"9176",-93.75,65.4166666663678,9176
"9177",-92.9166666666667,65.4166666663678,9177
"9178",-92.0833333333333,65.4166666663678,9178
"9179",-91.25,65.4166666663678,9179
"9180",-90.4166666666667,65.4166666663678,9180
"9181",-89.5833333333333,65.4166666663678,9181
"9183",-87.9166666666667,65.4166666663678,9183
"9186",-85.4166666666667,65.4166666663678,9186
"9187",-84.5833333333333,65.4166666663678,9187
"9200",-73.75,65.4166666663678,9200
"9201",-72.9166666666667,65.4166666663678,9201
"9202",-72.0833333333333,65.4166666663678,9202
"9203",-71.25,65.4166666663678,9203
"9204",-70.4166666666667,65.4166666663678,9204
"9205",-69.5833333333333,65.4166666663678,9205
"9206",-68.75,65.4166666663678,9206
"9207",-67.9166666666667,65.4166666663678,9207
"9212",-63.75,65.4166666663678,9212
"9226",-52.0833333333333,65.4166666663678,9226
"9227",-51.25,65.4166666663678,9227
"9228",-50.4166666666667,65.4166666663678,9228
"9229",-49.5833333333333,65.4166666663678,9229
"9230",-48.75,65.4166666663678,9230
"9231",-47.9166666666667,65.4166666663678,9231
"9232",-47.0833333333333,65.4166666663678,9232
"9233",-46.25,65.4166666663678,9233
"9234",-45.4166666666667,65.4166666663678,9234
"9235",-44.5833333333333,65.4166666663678,9235
"9236",-43.75,65.4166666663678,9236
"9237",-42.9166666666667,65.4166666663678,9237
"9238",-42.0833333333333,65.4166666663678,9238
"9239",-41.25,65.4166666663678,9239
"9240",-40.4166666666667,65.4166666663678,9240
"9263",-21.25,65.4166666663678,9263
"9264",-20.4166666666667,65.4166666663678,9264
"9265",-19.5833333333333,65.4166666663678,9265
"9266",-18.75,65.4166666663678,9266
"9267",-17.9166666666667,65.4166666663678,9267
"9268",-17.0833333333333,65.4166666663678,9268
"9269",-16.25,65.4166666663678,9269
"9270",-15.4166666666667,65.4166666663678,9270
"9271",-14.5833333333333,65.4166666663678,9271
"9340",42.9166666666667,65.4166666663678,9340
"9341",43.75,65.4166666663678,9341
"9342",44.5833333333333,65.4166666663678,9342
"9343",45.4166666666667,65.4166666663678,9343
"9344",46.25,65.4166666663678,9344
"9345",47.0833333333333,65.4166666663678,9345
"9346",47.9166666666667,65.4166666663678,9346
"9347",48.75,65.4166666663678,9347
"9348",49.5833333333333,65.4166666663678,9348
"9349",50.4166666666667,65.4166666663678,9349
"9350",51.25,65.4166666663678,9350
"9351",52.0833333333333,65.4166666663678,9351
"9352",52.9166666666667,65.4166666663678,9352
"9353",53.75,65.4166666663678,9353
"9354",54.5833333333333,65.4166666663678,9354
"9355",55.4166666666667,65.4166666663678,9355
"9356",56.25,65.4166666663678,9356
"9359",58.75,65.4166666663678,9359
"9360",59.5833333333333,65.4166666663678,9360
"9361",60.4166666666667,65.4166666663678,9361
"9362",61.25,65.4166666663678,9362
"9363",62.0833333333333,65.4166666663678,9363
"9368",66.25,65.4166666663678,9368
"9369",67.0833333333333,65.4166666663678,9369
"9370",67.9166666666667,65.4166666663678,9370
"9371",68.75,65.4166666663678,9371
"9372",69.5833333333333,65.4166666663678,9372
"9373",70.4166666666667,65.4166666663678,9373
"9374",71.25,65.4166666663678,9374
"9375",72.0833333333333,65.4166666663678,9375
"9376",72.9166666666667,65.4166666663678,9376
"9377",73.75,65.4166666663678,9377
"9378",74.5833333333333,65.4166666663678,9378
"9379",75.4166666666667,65.4166666663678,9379
"9380",76.25,65.4166666663678,9380
"9381",77.0833333333334,65.4166666663678,9381
"9382",77.9166666666667,65.4166666663678,9382
"9383",78.75,65.4166666663678,9383
"9384",79.5833333333334,65.4166666663678,9384
"9385",80.4166666666667,65.4166666663678,9385
"9386",81.25,65.4166666663678,9386
"9387",82.0833333333334,65.4166666663678,9387
"9388",82.9166666666667,65.4166666663678,9388
"9389",83.75,65.4166666663678,9389
"9390",84.5833333333334,65.4166666663678,9390
"9391",85.4166666666667,65.4166666663678,9391
"9392",86.25,65.4166666663678,9392
"9393",87.0833333333334,65.4166666663678,9393
"9394",87.9166666666667,65.4166666663678,9394
"9395",88.75,65.4166666663678,9395
"9396",89.5833333333334,65.4166666663678,9396
"9397",90.4166666666667,65.4166666663678,9397
"9398",91.25,65.4166666663678,9398
"9399",92.0833333333334,65.4166666663678,9399
"9400",92.9166666666667,65.4166666663678,9400
"9401",93.75,65.4166666663678,9401
"9402",94.5833333333334,65.4166666663678,9402
"9403",95.4166666666667,65.4166666663678,9403
"9404",96.25,65.4166666663678,9404
"9405",97.0833333333334,65.4166666663678,9405
"9406",97.9166666666667,65.4166666663678,9406
"9407",98.75,65.4166666663678,9407
"9408",99.5833333333334,65.4166666663678,9408
"9409",100.416666666667,65.4166666663678,9409
"9410",101.25,65.4166666663678,9410
"9411",102.083333333333,65.4166666663678,9411
"9412",102.916666666667,65.4166666663678,9412
"9413",103.75,65.4166666663678,9413
"9414",104.583333333333,65.4166666663678,9414
"9415",105.416666666667,65.4166666663678,9415
"9416",106.25,65.4166666663678,9416
"9417",107.083333333333,65.4166666663678,9417
"9418",107.916666666667,65.4166666663678,9418
"9419",108.75,65.4166666663678,9419
"9420",109.583333333333,65.4166666663678,9420
"9421",110.416666666667,65.4166666663678,9421
"9422",111.25,65.4166666663678,9422
"9423",112.083333333333,65.4166666663678,9423
"9424",112.916666666667,65.4166666663678,9424
"9425",113.75,65.4166666663678,9425
"9426",114.583333333333,65.4166666663678,9426
"9427",115.416666666667,65.4166666663678,9427
"9428",116.25,65.4166666663678,9428
"9429",117.083333333333,65.4166666663678,9429
"9430",117.916666666667,65.4166666663678,9430
"9431",118.75,65.4166666663678,9431
"9432",119.583333333333,65.4166666663678,9432
"9433",120.416666666667,65.4166666663678,9433
"9434",121.25,65.4166666663678,9434
"9435",122.083333333333,65.4166666663678,9435
"9436",122.916666666667,65.4166666663678,9436
"9437",123.75,65.4166666663678,9437
"9438",124.583333333333,65.4166666663678,9438
"9439",125.416666666667,65.4166666663678,9439
"9440",126.25,65.4166666663678,9440
"9441",127.083333333333,65.4166666663678,9441
"9442",127.916666666667,65.4166666663678,9442
"9443",128.75,65.4166666663678,9443
"9444",129.583333333333,65.4166666663678,9444
"9451",135.416666666667,65.4166666663678,9451
"9452",136.25,65.4166666663678,9452
"9453",137.083333333333,65.4166666663678,9453
"9454",137.916666666667,65.4166666663678,9454
"9455",138.75,65.4166666663678,9455
"9456",139.583333333333,65.4166666663678,9456
"9457",140.416666666667,65.4166666663678,9457
"9458",141.25,65.4166666663678,9458
"9459",142.083333333333,65.4166666663678,9459
"9460",142.916666666667,65.4166666663678,9460
"9461",143.75,65.4166666663678,9461
"9462",144.583333333333,65.4166666663678,9462
"9463",145.416666666667,65.4166666663678,9463
"9464",146.25,65.4166666663678,9464
"9465",147.083333333333,65.4166666663678,9465
"9471",152.083333333333,65.4166666663678,9471
"9472",152.916666666667,65.4166666663678,9472
"9473",153.75,65.4166666663678,9473
"9474",154.583333333333,65.4166666663678,9474
"9475",155.416666666667,65.4166666663678,9475
"9476",156.25,65.4166666663678,9476
"9477",157.083333333333,65.4166666663678,9477
"9478",157.916666666667,65.4166666663678,9478
"9479",158.75,65.4166666663678,9479
"9480",159.583333333333,65.4166666663678,9480
"9481",160.416666666667,65.4166666663678,9481
"9482",161.25,65.4166666663678,9482
"9483",162.083333333333,65.4166666663678,9483
"9484",162.916666666667,65.4166666663678,9484
"9485",163.75,65.4166666663678,9485
"9486",164.583333333333,65.4166666663678,9486
"9487",165.416666666667,65.4166666663678,9487
"9488",166.25,65.4166666663678,9488
"9489",167.083333333333,65.4166666663678,9489
"9490",167.916666666667,65.4166666663678,9490
"9491",168.75,65.4166666663678,9491
"9492",169.583333333333,65.4166666663678,9492
"9493",170.416666666667,65.4166666663678,9493
"9494",171.25,65.4166666663678,9494
"9495",172.083333333333,65.4166666663678,9495
"9496",172.916666666667,65.4166666663678,9496
"9497",173.75,65.4166666663678,9497
"9498",174.583333333333,65.4166666663678,9498
"9499",175.416666666667,65.4166666663678,9499
"9500",176.25,65.4166666663678,9500
"9501",177.083333333333,65.4166666663678,9501
"9522",-165.416666666667,64.583333333036,9522
"9523",-164.583333333333,64.583333333036,9523
"9524",-163.75,64.583333333036,9524
"9525",-162.916666666667,64.583333333036,9525
"9528",-160.416666666667,64.583333333036,9528
"9574",-122.083333333333,64.583333333036,9574
"9575",-121.25,64.583333333036,9575
"9576",-120.416666666667,64.583333333036,9576
"9577",-119.583333333333,64.583333333036,9577
"9581",-116.25,64.583333333036,9581
"9582",-115.416666666667,64.583333333036,9582
"9583",-114.583333333333,64.583333333036,9583
"9584",-113.75,64.583333333036,9584
"9585",-112.916666666667,64.583333333036,9585
"9586",-112.083333333333,64.583333333036,9586
"9587",-111.25,64.583333333036,9587
"9588",-110.416666666667,64.583333333036,9588
"9589",-109.583333333333,64.583333333036,9589
"9590",-108.75,64.583333333036,9590
"9591",-107.916666666667,64.583333333036,9591
"9592",-107.083333333333,64.583333333036,9592
"9593",-106.25,64.583333333036,9593
"9594",-105.416666666667,64.583333333036,9594
"9595",-104.583333333333,64.583333333036,9595
"9596",-103.75,64.583333333036,9596
"9597",-102.916666666667,64.583333333036,9597
"9598",-102.083333333333,64.583333333036,9598
"9599",-101.25,64.583333333036,9599
"9600",-100.416666666667,64.583333333036,9600
"9601",-99.5833333333333,64.583333333036,9601
"9602",-98.75,64.583333333036,9602
"9603",-97.9166666666667,64.583333333036,9603
"9604",-97.0833333333333,64.583333333036,9604
"9605",-96.25,64.583333333036,9605
"9606",-95.4166666666667,64.583333333036,9606
"9607",-94.5833333333333,64.583333333036,9607
"9608",-93.75,64.583333333036,9608
"9609",-92.9166666666667,64.583333333036,9609
"9610",-92.0833333333333,64.583333333036,9610
"9611",-91.25,64.583333333036,9611
"9612",-90.4166666666667,64.583333333036,9612
"9613",-89.5833333333333,64.583333333036,9613
"9614",-88.75,64.583333333036,9614
"9615",-87.9166666666667,64.583333333036,9615
"9617",-86.25,64.583333333036,9617
"9618",-85.4166666666667,64.583333333036,9618
"9619",-84.5833333333333,64.583333333036,9619
"9620",-83.75,64.583333333036,9620
"9621",-82.9166666666667,64.583333333036,9621
"9622",-82.0833333333333,64.583333333036,9622
"9627",-77.9166666666667,64.583333333036,9627
"9628",-77.0833333333333,64.583333333036,9628
"9629",-76.25,64.583333333036,9629
"9630",-75.4166666666667,64.583333333036,9630
"9631",-74.5833333333333,64.583333333036,9631
"9633",-72.9166666666667,64.583333333036,9633
"9634",-72.0833333333333,64.583333333036,9634
"9635",-71.25,64.583333333036,9635
"9636",-70.4166666666667,64.583333333036,9636
"9637",-69.5833333333333,64.583333333036,9637
"9638",-68.75,64.583333333036,9638
"9639",-67.9166666666667,64.583333333036,9639
"9640",-67.0833333333333,64.583333333036,9640
"9641",-66.25,64.583333333036,9641
"9660",-50.4166666666667,64.583333333036,9660
"9661",-49.5833333333333,64.583333333036,9661
"9662",-48.75,64.583333333036,9662
"9663",-47.9166666666667,64.583333333036,9663
"9664",-47.0833333333333,64.583333333036,9664
"9665",-46.25,64.583333333036,9665
"9666",-45.4166666666667,64.583333333036,9666
"9667",-44.5833333333333,64.583333333036,9667
"9668",-43.75,64.583333333036,9668
"9669",-42.9166666666667,64.583333333036,9669
"9670",-42.0833333333333,64.583333333036,9670
"9671",-41.25,64.583333333036,9671
"9694",-22.0833333333333,64.583333333036,9694
"9695",-21.25,64.583333333036,9695
"9696",-20.4166666666667,64.583333333036,9696
"9697",-19.5833333333333,64.583333333036,9697
"9698",-18.75,64.583333333036,9698
"9699",-17.9166666666667,64.583333333036,9699
"9700",-17.0833333333333,64.583333333036,9700
"9701",-16.25,64.583333333036,9701
"9702",-15.4166666666667,64.583333333036,9702
"9703",-14.5833333333333,64.583333333036,9703
"9773",43.75,64.583333333036,9773
"9774",44.5833333333333,64.583333333036,9774
"9775",45.4166666666667,64.583333333036,9775
"9776",46.25,64.583333333036,9776
"9777",47.0833333333333,64.583333333036,9777
"9778",47.9166666666667,64.583333333036,9778
"9779",48.75,64.583333333036,9779
"9780",49.5833333333333,64.583333333036,9780
"9781",50.4166666666667,64.583333333036,9781
"9782",51.25,64.583333333036,9782
"9783",52.0833333333333,64.583333333036,9783
"9784",52.9166666666667,64.583333333036,9784
"9785",53.75,64.583333333036,9785
"9786",54.5833333333333,64.583333333036,9786
"9787",55.4166666666667,64.583333333036,9787
"9788",56.25,64.583333333036,9788
"9802",67.9166666666667,64.583333333036,9802
"9803",68.75,64.583333333036,9803
"9804",69.5833333333333,64.583333333036,9804
"9805",70.4166666666667,64.583333333036,9805
"9806",71.25,64.583333333036,9806
"9810",74.5833333333333,64.583333333036,9810
"9811",75.4166666666667,64.583333333036,9811
"9812",76.25,64.583333333036,9812
"9813",77.0833333333334,64.583333333036,9813
"9814",77.9166666666667,64.583333333036,9814
"9815",78.75,64.583333333036,9815
"9816",79.5833333333334,64.583333333036,9816
"9817",80.4166666666667,64.583333333036,9817
"9818",81.25,64.583333333036,9818
"9819",82.0833333333334,64.583333333036,9819
"9820",82.9166666666667,64.583333333036,9820
"9821",83.75,64.583333333036,9821
"9822",84.5833333333334,64.583333333036,9822
"9823",85.4166666666667,64.583333333036,9823
"9824",86.25,64.583333333036,9824
"9825",87.0833333333334,64.583333333036,9825
"9826",87.9166666666667,64.583333333036,9826
"9827",88.75,64.583333333036,9827
"9828",89.5833333333334,64.583333333036,9828
"9829",90.4166666666667,64.583333333036,9829
"9830",91.25,64.583333333036,9830
"9831",92.0833333333334,64.583333333036,9831
"9832",92.9166666666667,64.583333333036,9832
"9833",93.75,64.583333333036,9833
"9834",94.5833333333334,64.583333333036,9834
"9835",95.4166666666667,64.583333333036,9835
"9836",96.25,64.583333333036,9836
"9837",97.0833333333334,64.583333333036,9837
"9838",97.9166666666667,64.583333333036,9838
"9839",98.75,64.583333333036,9839
"9840",99.5833333333334,64.583333333036,9840
"9841",100.416666666667,64.583333333036,9841
"9842",101.25,64.583333333036,9842
"9843",102.083333333333,64.583333333036,9843
"9844",102.916666666667,64.583333333036,9844
"9845",103.75,64.583333333036,9845
"9846",104.583333333333,64.583333333036,9846
"9847",105.416666666667,64.583333333036,9847
"9848",106.25,64.583333333036,9848
"9849",107.083333333333,64.583333333036,9849
"9850",107.916666666667,64.583333333036,9850
"9851",108.75,64.583333333036,9851
"9852",109.583333333333,64.583333333036,9852
"9853",110.416666666667,64.583333333036,9853
"9854",111.25,64.583333333036,9854
"9855",112.083333333333,64.583333333036,9855
"9856",112.916666666667,64.583333333036,9856
"9857",113.75,64.583333333036,9857
"9858",114.583333333333,64.583333333036,9858
"9859",115.416666666667,64.583333333036,9859
"9860",116.25,64.583333333036,9860
"9861",117.083333333333,64.583333333036,9861
"9862",117.916666666667,64.583333333036,9862
"9863",118.75,64.583333333036,9863
"9864",119.583333333333,64.583333333036,9864
"9865",120.416666666667,64.583333333036,9865
"9866",121.25,64.583333333036,9866
"9867",122.083333333333,64.583333333036,9867
"9868",122.916666666667,64.583333333036,9868
"9869",123.75,64.583333333036,9869
"9871",125.416666666667,64.583333333036,9871
"9872",126.25,64.583333333036,9872
"9873",127.083333333333,64.583333333036,9873
"9874",127.916666666667,64.583333333036,9874
"9875",128.75,64.583333333036,9875
"9882",134.583333333333,64.583333333036,9882
"9883",135.416666666667,64.583333333036,9883
"9884",136.25,64.583333333036,9884
"9885",137.083333333333,64.583333333036,9885
"9886",137.916666666667,64.583333333036,9886
"9887",138.75,64.583333333036,9887
"9888",139.583333333333,64.583333333036,9888
"9889",140.416666666667,64.583333333036,9889
"9890",141.25,64.583333333036,9890
"9891",142.083333333333,64.583333333036,9891
"9892",142.916666666667,64.583333333036,9892
"9893",143.75,64.583333333036,9893
"9894",144.583333333333,64.583333333036,9894
"9895",145.416666666667,64.583333333036,9895
"9896",146.25,64.583333333036,9896
"9897",147.083333333333,64.583333333036,9897
"9898",147.916666666667,64.583333333036,9898
"9902",151.25,64.583333333036,9902
"9903",152.083333333333,64.583333333036,9903
"9904",152.916666666667,64.583333333036,9904
"9905",153.75,64.583333333036,9905
"9906",154.583333333333,64.583333333036,9906
"9907",155.416666666667,64.583333333036,9907
"9908",156.25,64.583333333036,9908
"9909",157.083333333333,64.583333333036,9909
"9910",157.916666666667,64.583333333036,9910
"9911",158.75,64.583333333036,9911
"9912",159.583333333333,64.583333333036,9912
"9913",160.416666666667,64.583333333036,9913
"9914",161.25,64.583333333036,9914
"9915",162.083333333333,64.583333333036,9915
"9916",162.916666666667,64.583333333036,9916
"9917",163.75,64.583333333036,9917
"9918",164.583333333333,64.583333333036,9918
"9919",165.416666666667,64.583333333036,9919
"9920",166.25,64.583333333036,9920
"9921",167.083333333333,64.583333333036,9921
"9922",167.916666666667,64.583333333036,9922
"9923",168.75,64.583333333036,9923
"9924",169.583333333333,64.583333333036,9924
"9925",170.416666666667,64.583333333036,9925
"9926",171.25,64.583333333036,9926
"9927",172.083333333333,64.583333333036,9927
"9928",172.916666666667,64.583333333036,9928
"9929",173.75,64.583333333036,9929
"9930",174.583333333333,64.583333333036,9930
"9931",175.416666666667,64.583333333036,9931
"9932",176.25,64.583333333036,9932
"9933",177.083333333333,64.583333333036,9933
"10014",-115.416666666667,63.7499999997043,10014
"10015",-114.583333333333,63.7499999997043,10015
"10016",-113.75,63.7499999997043,10016
"10017",-112.916666666667,63.7499999997043,10017
"10018",-112.083333333333,63.7499999997043,10018
"10019",-111.25,63.7499999997043,10019
"10020",-110.416666666667,63.7499999997043,10020
"10021",-109.583333333333,63.7499999997043,10021
"10022",-108.75,63.7499999997043,10022
"10023",-107.916666666667,63.7499999997043,10023
"10024",-107.083333333333,63.7499999997043,10024
"10025",-106.25,63.7499999997043,10025
"10026",-105.416666666667,63.7499999997043,10026
"10027",-104.583333333333,63.7499999997043,10027
"10028",-103.75,63.7499999997043,10028
"10029",-102.916666666667,63.7499999997043,10029
"10030",-102.083333333333,63.7499999997043,10030
"10031",-101.25,63.7499999997043,10031
"10032",-100.416666666667,63.7499999997043,10032
"10033",-99.5833333333333,63.7499999997043,10033
"10034",-98.75,63.7499999997043,10034
"10035",-97.9166666666667,63.7499999997043,10035
"10036",-97.0833333333333,63.7499999997043,10036
"10037",-96.25,63.7499999997043,10037
"10038",-95.4166666666667,63.7499999997043,10038
"10039",-94.5833333333333,63.7499999997043,10039
"10040",-93.75,63.7499999997043,10040
"10041",-92.9166666666667,63.7499999997043,10041
"10043",-91.25,63.7499999997043,10043
"10044",-90.4166666666667,63.7499999997043,10044
"10048",-87.0833333333333,63.7499999997043,10048
"10049",-86.25,63.7499999997043,10049
"10050",-85.4166666666667,63.7499999997043,10050
"10051",-84.5833333333333,63.7499999997043,10051
"10054",-82.0833333333333,63.7499999997043,10054
"10055",-81.25,63.7499999997043,10055
"10056",-80.4166666666667,63.7499999997043,10056
"10066",-72.0833333333333,63.7499999997043,10066
"10067",-71.25,63.7499999997043,10067
"10068",-70.4166666666667,63.7499999997043,10068
"10069",-69.5833333333333,63.7499999997043,10069
"10070",-68.75,63.7499999997043,10070
"10071",-67.9166666666667,63.7499999997043,10071
"10072",-67.0833333333333,63.7499999997043,10072
"10073",-66.25,63.7499999997043,10073
"10074",-65.4166666666667,63.7499999997043,10074
"10091",-51.25,63.7499999997043,10091
"10092",-50.4166666666667,63.7499999997043,10092
"10093",-49.5833333333333,63.7499999997043,10093
"10094",-48.75,63.7499999997043,10094
"10095",-47.9166666666667,63.7499999997043,10095
"10096",-47.0833333333333,63.7499999997043,10096
"10097",-46.25,63.7499999997043,10097
"10098",-45.4166666666667,63.7499999997043,10098
"10099",-44.5833333333333,63.7499999997043,10099
"10100",-43.75,63.7499999997043,10100
"10101",-42.9166666666667,63.7499999997043,10101
"10102",-42.0833333333333,63.7499999997043,10102
"10128",-20.4166666666667,63.7499999997043,10128
"10129",-19.5833333333333,63.7499999997043,10129
"10130",-18.75,63.7499999997043,10130
"10131",-17.9166666666667,63.7499999997043,10131
"10205",43.75,63.7499999997043,10205
"10206",44.5833333333333,63.7499999997043,10206
"10207",45.4166666666667,63.7499999997043,10207
